Pin,,Aylsbr,51.8331667,-0.8629,289,,,Aylesbury - A41/Rail Bridge
Pin,,Asgrth,54.2953833,-1.95925,492,,,Aysgarth - A684/B6160
Pin,,BanbrW,52.0736167,-1.3944167,529,,,Banbury W - A422 T junct
Pin,,BanbrN,52.1210333,-1.3781167,360,,,Banbury N - M40 bridge
Pin,,Ballln,58.0863333,-6.6363333,15,,,Balallan - T-Junction
Pin,,Bllchl,56.68805,-5.1821333,10,,,Ballachulish Bridge - A82 Bridge over A828
Pin,,Bckwtr,56.7169667,-3.2218667,984,,,Backwater Reservoir - Tower in water near Dam Wall
Pin,,Bdmntn,51.5439333,-2.2804333,400,,,Badminton - Church Tower
Pin,,Bath_E,51.3978,-2.3230833,79,,,Bath East - Road/Rail Bridge
Pin,,Balfrn,56.0837333,-4.36915,46,,,Balfron - A811/A81
Pin,,BngrnD,53.0008333,-2.91145,121,,,Bangor-on-Dee - A525/River Bridge
Pin,,Brrhll,55.1015667,-4.7634333,20,,,Barrhill - A714/River Br
Pin,,Bakwll,53.21465,-1.6729333,394,,,Bakewell - Bridge
Pin,,Bala,52.913,-3.5937,548,,,Bala - A494/River Bridge
Pin,,Bamptn,50.9892667,-3.48435,360,,,Bampton - River bridge
Pin,,Banbur,52.0725833,-1.3130667,308,,,Banbury - M40 J11/A422
Pin,,BrnrdC,54.5425833,-1.9279333,492,,,Barnard Castle - River/A67 Bridge
Pin,,Bsngst,51.2580333,-1.0648833,351,,,Basingstoke - M3 Junction 6
Pin,,BthRcc,51.4130167,-2.414,705,,,Bath Racecourse SW - View Point
Pin,,BnchrW,57.05825,-2.5564167,262,,,Banchory West - Spiral Filter at Water Works
Pin,,BotBrg,57.5510833,-3.1407333,164,,,Boat O'Brig - Spey Rail Bridge
Pin,,BrcknB,54.7477833,-2.7262833,560,,,Bracken Bank - Centre of grass runway
Pin,,BthBrg,51.3809,-2.35545,105,,,Bath Bridge - E/W Bridge over R Avon 300m N of station
Pin,,BcstrF,51.9164167,-1.1314167,267,,,Bicester Airfield - Airfield Centre
Pin,,BcstrN,51.9203333,-1.0755833,380,,,Bicester NE - Mast
Pin,,Bicest,51.9475333,-1.1152833,360,,,Bicester N - A4421 T junction
Pin,,BshpsC,50.91245,-2.4171167,203,,,Bishop's Caundle - Bridge
Pin,,Banchr,57.05335,-2.4556167,165,,,Banchory East - Road T junction
Pin,,Bishop,51.9683833,-2.0334333,255,,,Bishop's Cleeve NW - Road Bridge over minor Railway
Pin,,Brechn,56.7235333,-2.6478667,164,,,Brechin - A933/River Br
Pin,,Bishos,52.48845,-2.9943333,571,,,Bishops Castle - A488/B4385
Pin,,BishoC,51.9502667,-2.0988833,108,,,Bishops Cleeve W - Bridge
Pin,,Bancho,57.04735,-2.5007,262,,,Banchory - B974/River Dee Bridge
Pin,,Fin_E,52.13965,-1.8458,121,,,Bidford Finish E - Airfield boundary E
Pin,,Fin_W,52.1356167,-1.85385,121,,,Bidford Finish W - Airfield boundary W
Pin,,BodmnS,50.45965,-4.6934833,295,,,Bodmin SE - A38 bridge over A30
Pin,,BdnllH,55.5499333,-1.6267333,20,,,Beadnell Harbour - Pier
Pin,,Balado,56.2096833,-3.4617,328,,,Balado - Golfball aerial
Pin,,Bdlwdd,53.2528,-3.5123167,335,,,Bodelwyddan - Crossroads
Pin,,Bardne,53.2079167,-0.3366,52,,,Bardney - B1190/river bridge
Pin,,Beal,55.6776,-1.9034167,16,,,Beal - Level Crossing
Pin,,Bmnstr,50.80755,-2.7379667,223,,,Beaminster - A3066/B3163
Pin,,BdfrdB,52.12975,-0.4774167,98,,,Bedford Bridge - River/Rail Br
Pin,,BerHdW,50.6879667,-3.1064333,440,,,Beer Head W - Bungalow
Pin,,Bllngh,55.1430667,-2.2619667,387,,,Bellingham - A6320/River Bridge
Pin,,Bmbrdg,50.6762333,-1.1043667,52,,,Bembridge - E end of only runway
Pin,,Bntpth,55.2017,-3.0834333,420,,,Bentpath - R Esk bridge
Pin,,BrwckW,55.7566167,-2.04135,50,,,Berwick W - A1/A698
Pin,,StBsHd,54.5136167,-3.6367167,322,,,St Bees Head - Lighthouse
Pin,,Bettck,55.29565,-3.4443,328,,,Beattock - A74/Rail
Pin,,Beulah,52.1488,-3.5781,486,,,Beulah - A483/B4358
Pin,,Beverl,53.8429167,-0.4773667,66,,,Beverley - A1079/A1035
Pin,,BwlWtr,51.0771167,0.3978833,226,,,Bewl Water - Tower near Dam wall
Pin,,Fin_SW,51.6062,-0.8089,489,,,Booker Finish SW - Windsock
Pin,,Fin_NW,51.6113,-0.8127,515,,,Booker Finish NW - West of Runway 06/24
Pin,,Belfrd,55.5950667,-1.8142167,138,,,Belford - A1/B1342
Pin,,Banff,57.6629,-2.5130167,33,,,Banff - A98/River Br
Pin,,Biggar,55.6145167,-3.5387167,659,,,Biggar - A72/A702
Pin,,Brigg,53.5581167,-0.5037667,49,,,Brigg - M180/Dyke
Pin,,BangrS,53.20485,-4.1065667,125,,,Bangor SE - A55/A5
Pin,,Blrgwr,56.592,-3.3347667,230,,,Blairgowrie - A93/River Bridge
Pin,,Bdlnds,54.57055,-2.67055,827,,,"Bedlands Gate - Centre of field, Microlight site"
Pin,,Basing,51.2553667,-1.19075,377,,,Basingstoke West - B3400/Rail bridge
Pin,,Bath_N,51.4534167,-2.36925,679,,,Bath North - A46/A420
Pin,,BcstrR,51.8994333,-1.1384,410,,,Bicester Rail Bridge - Rail/Rail Bridge
Pin,,BcstrC,51.9156,-1.1366333,267,,,Bicester Control Tower - Control Tower
Pin,,Bidfrd,52.1404667,-1.84755,121,,,Bidford - Hangar
Pin,,Bicstr,51.8770667,-1.09335,400,,,Bicester East - Rail br over A41
Pin,,Brghtn,54.2776,-3.2117,120,,,Broughton-in-Furness - A595/A593
Pin,,Bgglsw,52.0773167,-0.26105,98,,,Biggleswade - A1/Rail Bridge
Pin,,Billin,53.0782833,-0.2738333,105,,,Billinghay - A153/B1189
Pin,,Bddndn,51.1147167,0.6434667,171,,,Biddenden - A262/A274
Pin,,Birdlp,51.8437333,-2.0953333,751,,,Birdlip - A417/A436/B4070
Pin,,Bshpck,54.6671167,-1.6833667,89,,,Bishop Auckland - River Wear/A689
Pin,,Bckltn,52.2495,-2.5977,719,,,Bockleton - Church Tower
Pin,,BrnklC,52.1676833,0.3812,360,,,Brinkley Church - Church tower
Pin,,Blkhll,51.6221833,-1.8891667,310,,,Blakehill Farm - Concrete Plinth
Pin,,Blndfr,50.8535833,-2.1541,341,,,Blandford - River/A354 Bridge
Pin,,BlnhmN,51.8693167,-1.3783833,374,,,Blenheim N - A44/B4437
Pin,,BlnFfs,52.99565,-3.94185,656,,,Blaenau Ffestiniog - A470/A496
Pin,,Bllnlg,56.6492,-3.67195,197,,,Ballinluig - A827/River Bridge
Pin,,Ballch,56.0081,-4.5907167,49,,,Balloch - Pier Land End
Pin,,Bldwrt,53.1201167,-1.0636833,230,,,Blidworth - A617/A614 R'bout
Pin,,BlknPn,52.9732,0.9742,5,,,Blakeney Point - Building
Pin,,Blnchl,54.8470667,-2.054,825,,,Blanchland - B6306 bridge over river Derwent
Pin,,BlsvrS,53.1976833,-1.3229833,328,,,Bolsover SW - M1 J29
Pin,,Blrthl,56.7713833,-3.8572167,492,,,Blair Atholl - Castle East
Pin,,BrnslS,53.4965333,-1.4748,410,,,Barnsley S - M1 J36
Pin,,BrnslW,53.54905,-1.5157833,492,,,Barnsley W - M1 J37
Pin,,Bltchl,52.0009667,-0.7087667,299,,,Bletchley - Rail Bridge/A5
Pin,,Balmah,56.0836667,-4.5487,49,,,Balmaha - Pier Lake End
Pin,,Brnmmn,51.8084333,-3.8686333,472,,,Brynamman - A4069 bridge
Pin,,Braemr,57.0033167,-3.3430333,1050,,,Braemar East - A93/River Bridge
Pin,,BrmthS,52.7222,-4.0565333,26,,,Barmouth Station - Rail Station
Pin,,Binghm,52.9491167,-0.983,197,,,Bingham - A46/A52
Pin,,Brnkwr,51.5567667,-1.98255,280,,,Brinkworth - Rail bridge
Pin,,BenNvs,56.7969,-5.0036,4406,,,Ben Nevis - Trig Point
Pin,,Bicese,51.94845,-1.2052667,413,,,Bicester North West - M40 J 10/ B 430
Pin,,BokrSW,51.5730167,-0.8701333,164,,,Booker SW - Hambledon Church Tower
Pin,,BookrW,51.6066833,-0.8461833,490,,,Booker W - Frieth Crossroads
Pin,,BokrNW,51.61765,-0.8371,525,,,Booker NW - Lane End Church tower
Pin,,TrvllW,51.6165333,-0.8898,502,,,Turville Windmill - Windmill
Pin,,Rckwll,51.5865,-0.8531,450,,,Rockwell End - Y junction
Pin,,BrgAvn,57.4056,-3.3612333,591,,,Bridge of Avon - A95 br.over River
Pin,,BkrM40,51.6270333,-0.85925,361,,,Booker M40 Bridge - Small bridge over M40
Pin,,BrgCll,56.6467667,-3.4034,508,,,Bridge of Cally - A93/River Br
Pin,,Bodiam,51.0016333,0.5432333,184,,,Bodiam - Centre of Castle
Pin,,BrgGar,56.6781333,-4.4484833,656,,,Bridge of Gaur - River/Road Bridge
Pin,,Bootle,54.2785,-3.3713167,66,,,Bootle - Bridge
Pin,,BdmnSW,50.4337167,-4.7749667,466,,,Bodmin SW - A30/A389
Pin,,Boncth,52.0155167,-4.63555,663,,,Boncath - A478/B4332
Pin,,BookrF,51.6085333,-0.8155167,520,,,Booker Airfield - SW Corner/B482
Pin,,Brghbr,54.0853833,-1.3998167,108,,,Boroughbridge - A6055 Br. over A1
Pin,,Boston,52.97195,-0.05885,92,,,Boston - A52 Br. over dyke
Pin,,Bttsfr,52.9434333,-0.8002333,154,,,Bottesford - Church Spire
Pin,,Bourne,52.76805,-0.3772833,154,,,Bourne - A15/A151
Pin,,BovTrc,50.6283,-3.6895333,771,,,Bovey Tracey - Reservoir Dam
Pin,,Brtnnt,51.8867167,-1.7685,194,,,Bourton-on-the-water - A429/River Bridge
Pin,,Bozeat,52.2218833,-0.6839167,154,,,Bozeat - Road Br over A 509
Pin,,Brnstp,51.0363333,-4.0395167,269,,,Barnstaple - A377/Rail Br
Pin,,Brdprt,50.7329,-2.7503333,15,,,Bridport - A35/A3066
Pin,,BgnrRg,50.8010167,-0.6594,10,,,Bognor Regis Gliding Club - Runway centre
Pin,,BgnrDm,50.7851,-0.6630333,40,,,Bognor Domes - Domes
Pin,,BrcklS,52.0211667,-1.1493167,322,,,Brackley South - A43/A422 r'bout
Pin,,Bradbr,54.6524333,-1.5122333,262,,,Bradbury - A1(M)/A689
Pin,,Brecon,51.9411333,-3.3587,653,,,Brecon - A40/A470 R'bout
Pin,,Brdfrd,51.3446667,-2.2520833,98,,,Bradford-on-avon - Stn Road Br E
Pin,,Brenig,53.0756667,-3.5293833,1245,,,Brenig - Reservoir Tower
Pin,,Brough,54.52475,-2.31855,545,,,Brough - A66/A685
Pin,,Brdgnr,52.5276667,-2.4174,200,,,Bridgnorth - River/A458 Bridge
Pin,,Broadk,50.9488,0.5980167,154,,,Broad Oak - A28/B2089
Pin,,Brill,51.8188167,-1.0497,625,,,Brill - Church Tower
Pin,,Brmsgr,52.3227,-2.0463167,144,,,Bromsgrove - Station Bridge NE
Pin,,Burn,53.7437333,-1.08385,20,,,Burn - Runways 33/19
Pin,,Broadw,52.0363667,-1.8559333,161,,,Broadway - A44/B4632 East
Pin,,Brmptn,54.93755,-2.6956167,486,,,Brampton - Rail/A689
Pin,,Brora,58.0117833,-3.8533667,15,,,Brora - A9 over river
Pin,,BrmrSt,57.0049667,-3.406,1116,,,Braemar Stadium - Entrance to Stadium
Pin,,BrntTr,50.5921833,-4.1516667,820,,,Brent Tor - Gliding Site Hangar
Pin,,Bruton,51.1107167,-2.4499333,194,,,Bruton - Station/B3081 Bridge
Pin,,Barrow,54.1240667,-3.2662833,47,,,Barrow - R/Ws 35/23
Pin,,Bromrd,52.191,-2.5056667,230,,,Bromyard - Church Tower
Pin,,BrStdm,52.2314,0.7090167,115,,,Bury St Edmunds S - Large building
Pin,,BurySt,52.2788,0.7163167,108,,,Bury St Edmunds N - A134/B1106
Pin,,BurySE,52.25325,0.7209,187,,,Bury St Edmunds - Rail Br/A14
Pin,,Basins,51.3294833,-1.0609833,195,,,Basingstoke N - Bramley rail stn
Pin,,BnssnP,56.3193833,-6.2483667,10,,,Bunessan Pier - Sea end of pier
Pin,,BrcnSW,51.9125,-3.47385,780,,,Brecon SW - A470/A4215 T junction
Pin,,Bssnth,54.665,-3.1880333,424,,,Bassenthwaite E - A591 T junction
Pin,,Bassen,54.6682333,-3.2448667,265,,,Bassenthwaite Lake NW - A66/B5291
Pin,,Battle,50.9128667,0.493,167,,,Battle - A2100 Br over Rail
Pin,,Brdlng,54.0830333,-0.2059833,33,,,Bridlington - Bridge
Pin,,Balltr,57.0470167,-3.0363833,656,,,Ballater - River / Road Bridge
Pin,,Bttrmr,54.541,-3.2766833,410,,,Buttermere - Bridge
Pin,,Burbag,51.3444667,-1.6698833,509,,,Burbage - A338/A346
Pin,,Bckngh,51.9981333,-0.98895,420,,,Buckingham - Church Spire
Pin,,Bude,50.8270833,-4.54715,30,,,Bude - Canal Bridge
Pin,,BurlGt,52.1209,-2.5960167,259,,,Burley Gate - A417/A465
Pin,,BrnhpR,54.7435,-2.2379333,1312,,,Burnhope Reservoir - Dam wall S end
Pin,,BlthWl,52.1504,-3.40115,410,,,Builth Wells - A470/River Bridge
Pin,,Bckfst,50.48755,-3.7688,171,,,Buckfastleigh - A38/A384
Pin,,Bllngt,51.1751,-1.3389333,249,,,Bullington - A303 br over A34
Pin,,Bungay,52.4638667,1.4418167,118,,,Bungay - A143/B1332
Pin,,Brtnpn,53.6495333,-0.6848167,197,,,Burton upon Stather - T-junction
Pin,,BtsrHl,50.9772167,-0.9819333,886,,,Butser Hill - 150 ft Mast
Pin,,Buxton,53.2594833,-1.9073,820,,,Buxton - Bridge
Pin,,Beauly,57.47605,-4.4624667,33,,,Beauly - Rail Br over River
Pin,,Belvor,52.88745,-0.7673,138,,,Belvoir - Bridge over Castle Lake
Pin,,Bvngtn,50.7122,-2.2216167,205,,,Bovington - Club Hangar
Pin,,Brdgwt,51.1238833,-2.9706,20,,,Bridgwater E - M5/A372
Pin,,Bwlch,52.73895,-3.2047333,187,,,Bwlch - A490/A495
Pin,,CndvrC,51.1698833,-1.1334667,518,,,Candover Church - Church Spire
Pin,,Cllndr,56.2429333,-4.2174167,36,,,Callander - A81/River Bridge
Pin,,Cntrbr,51.2615667,1.1361333,279,,,Canterbury East - Bekesbourne Station
Pin,,CstlHw,54.1215333,-0.9050833,148,,,"Castle Howard - House, central dome"
Pin,,Crnwll,56.8797333,-3.4209833,3061,,,Cairnwell - Hill Top
Pin,,ClvrtR,51.9245167,-1.01155,279,,,Calvert Rail Junction - Bridge W side of Rail Junction
Pin,,Cannck,52.6890167,-2.1035167,266,,,Cannock - M6 J12/A5
Pin,,Canonb,55.0799,-2.9488667,230,,,Canonbie - River Bridge/B6357
Pin,,CrltnM,54.4081333,-1.2019167,1200,,,Carlton Moor - Old hangar
Pin,,Cmbrdg,52.1565833,0.1353,95,,,Cambridge South - Rail Fork
Pin,,Canter,51.2798,1.0828833,282,,,Canterbury - Cathedral Main Twr
Pin,,CxtnGb,52.22865,-0.1035833,220,,,Caxton Gibbet - A45/A1198 R'bout
Pin,,CrtrBr,55.3557667,-2.4843667,1310,,,Carter Bar - A68/A6088
Pin,,Cnsbrg,53.4844,-1.22575,98,,,Conisbrough Castle - Castle keep
Pin,,CrgnBr,56.5473167,-5.2912167,40,,,Creagan Bridge - Bridge
Pin,,Crsbrk,50.6878667,-1.3129,262,,,Carisbrooke Castle - Tower
Pin,,Chlblt,51.1450333,-1.43815,292,,,Chilbolton - Radio Telescope Dish
Pin,,Crrbrd,57.2837833,-3.8161,876,,,Carrbridge - Spey Bridge
Pin,,CrrgCn,51.8543833,-3.9353,725,,,Carreg Cennen Castle - Centre of Ruined Castle
Pin,,CstlCr,54.8875,-2.7123833,540,,,Castle Carrock Dam NW - W side of dam wall north end of water
Pin,,Crckhw,51.8563833,-3.1418667,226,,,Crickhowell - Bridge
Pin,,ClCrss,53.1437333,-1.44785,243,,,Clay Cross Reservoir - B6014 E end Reservoir Causeway
Pin,,CdbrCr,50.83685,-3.5525667,617,,,Cadbury Cross - A3072 crossroads
Pin,,CrmdlS,57.3413833,-3.5535833,581,,,Cromdale Spey Bridge - Spey Bridge
Pin,,Cdrdrs,52.69955,-3.9088167,2930,,,Cader Idris - Spot Height 2930ft
Pin,,CstlDg,54.9303333,-3.9516333,170,,,Castle Douglas SW - A75/B736 R=bout
Pin,,Clttrs,55.0497333,-4.2774167,510,,,Clattershaws Dam S - Bridge
Pin,,Cldwlt,50.9438,-0.5341333,38,,,Coldwaltham - Road/Rail Bridge
Pin,,Crnbbs,50.8079,-2.4813667,256,,,Cerne Abbas - A352/Road crossing
Pin,,Cowes,50.7577333,-1.2883833,10,,,Cowes - Crossroads
Pin,,Chllrf,55.0293333,-2.12715,200,,,Chollerford Bridge - B6318 Br over R North Tyne
Pin,,Crieff,56.3663833,-3.8520333,59,,,Crieff - A822/River Bridge
Pin,,Chlfrd,51.7359833,-2.1576667,660,,,Chalford North - Crossroads
Pin,,Corgrf,57.1629167,-3.2342333,1165,,,Corgarf - Castle centre
Pin,,Crgllc,57.4911167,-3.1945667,344,,,Craigellachie - Spey Bridge
Pin,,Crogln,54.8176167,-2.6650167,655,,,Croglin - B6143 T-junction
Pin,,Crggnm,57.4139167,-3.3854167,460,,,Cragganmore - Old Rail Bridge
Pin,,Chrngt,52.0261833,-1.5762167,302,,,Cherington - T junct
Pin,,Chard,50.87355,-2.9612833,243,,,Chard - A30/A358
Pin,,Chrlbr,51.8730667,-1.491,433,,,Charlbury - B4437 Br over rail
Pin,,Chppng,52.05305,-1.7750833,167,,,Chipping Campden - Church Twr
Pin,,Chstrf,53.2362,-1.4243333,220,,,Chesterfield - Crooked Spire
Pin,,Chdwrt,51.8124833,-1.94295,827,,,Chedworth - R/W 21/Road Crossing
Pin,,Chchst,50.8491,-0.8434333,50,,,Chichester W - A27/B2146
Pin,,Chirk,52.9297167,-3.0639333,164,,,Chirk - Rail Bridge/B4500
Pin,,Chrltn,55.4788333,-1.7212333,289,,,Charlton Mires - A1/B6347
Pin,,Chippi,51.9520667,-1.5247333,751,,,Chipping Norton - A3400/A361 R'bout
Pin,,ChorlW,53.65885,-2.6911833,100,,,Chorley West - A581 bridge over M6
Pin,,Chippn,53.8860833,-2.6207,600,,,Chipping - Hangar
Pin,,Chrtrh,55.7073,-2.3772333,350,,,Charterhall Field - Runway intersection
Pin,,Chlmsf,51.6869167,0.4652833,215,,,Chelmsford S - A12/B1007
Pin,,Chttrs,52.45205,0.0390333,20,,,Chatteris - A141 roundabout
Pin,,ChrchH,54.3684667,-0.9715,455,,,"Church Houses - Crossroads, village centre"
Pin,,Chievl,51.4526,-1.3104667,361,,,Chieveley - M4 J13 Roundabout
Pin,,Chrwlt,52.2028333,-1.2510667,230,,,Charwelton - Tower
Pin,,Cstlsl,56.9543,-4.4714,820,,,Castle Island Laggan - Island
Pin,,Cndrfr,51.8161,-2.4914167,722,,,Cinderford - A4151/B4226
Pin,,Crncst,51.71735,-1.9679667,331,,,Cirencester Church - Church Tower
Pin,,Cirenc,51.72875,-2.0770833,549,,,Cirencester West - Y Junction
Pin,,Chckld,51.1047333,-2.1659333,364,,,Chicklade - A350/A303
Pin,,Chllck,51.2057167,0.8216333,460,,,Challock Chalk Pit - NE Corner of Chalk Pit
Pin,,Challo,51.1966333,0.8404667,436,,,Challock East - T junction
Pin,,Claydn,52.1034,1.10755,236,,,Claydon - A45/B1113 R'bout
Pin,,Clactn,51.8098333,1.2047333,7,,,Clacton E - B1032/River
Pin,,Culdrs,50.0865,-5.2593,267,,,Culdrose A/f - R/Ws 30/25
Pin,,Clee,52.3979833,-2.59695,1750,,,Clee - Hill Radar N Dome
Pin,,ClmhdF,50.92975,-3.12845,882,,,Culmhead airfield - Centre of runway triangle
Pin,,Clithr,53.8985333,-2.3451167,330,,,Clitheroe - Rail Br over A59
Pin,,Challc,51.2084667,0.8306667,600,,,Challock - Hangar
Pin,,Carlsl,54.89515,-2.8868333,295,,,Carlisle - M6 J43/A69
Pin,,Chilhm,51.24435,0.9735167,89,,,Chilham - A28/A252
Pin,,CalneW,51.43995,-2.0174667,256,,,Calne W - A4/A3102
Pin,,Clova,56.8417667,-3.1069167,787,,,Clova - B955/River Bridge
Pin,,ClffPp,51.4917167,-1.89415,443,,,Clyffe Pypard - Church
Pin,,Clmstc,50.9140333,-3.27945,320,,,Culmstock - Crossroads
Pin,,CrrnLg,56.72075,-5.24245,15,,,Corran Lighthouse - Lighthouse
Pin,,Clunas,57.4900167,-3.89925,771,,,Clunas - Water tower
Pin,,ClvHll,51.9359333,-2.022,1040,,,Cleeve Hill - View point on Cleeve Hill
Pin,,Carlow,58.2827833,-6.7685667,30,,,Carloway - Bridge
Pin,,ClllCs,55.3828333,-1.9185,328,,,Callaly Castle - Centre of building
Pin,,Chltnh,51.8767667,-2.01885,180,,,Cheltenham East - Reservoir W
Pin,,Crmrth,51.85165,-4.3154833,282,,,Carmarthen - A48/River Bridge
Pin,,Cckrmt,54.64885,-3.3423667,325,,,Cockermouth - A66br over B5289
Pin,,CrlnBr,51.6072167,-2.95265,30,,,Caerleon bridge - River bridge
Pin,,Canteb,51.3008833,1.1221667,282,,,Canterbury North East - A291/Rail
Pin,,Connel,56.4549,-5.3910167,26,,,Connel - Bridge/A85/A828
Pin,,CrndnH,52.5657333,-3.0253,1683,,,Corndon Hill - Trig Point
Pin,,Carno,52.5661833,-3.5424333,584,,,Carno - Rail Bridge
Pin,,Chinnr,51.6724,-0.9610833,341,,,Chinnor - M40 J6/B4009
Pin,,Cirene,51.74955,-1.9983667,322,,,Cirencester NW - A417 r'bout NW
Pin,,CnwBrg,53.2818333,-3.82085,30,,,Conwy Bridge - A547 bridge
Pin,,CorbyS,52.4597333,-0.7370333,302,,,Corby South - A6003/A6014 Rbt
Pin,,Clchst,51.9108667,0.9563667,167,,,Colchester - Rail/A120 Bridge
Pin,,Cldstr,55.6539333,-2.2415333,65,,,Coldstream - River/A697
Pin,,CorwnN,53.0166667,-3.3083333,985,,,Corwen NE - GNSS point based on Lat/Long
Pin,,Crcktf,55.0359667,-3.8289667,394,,,Crocketford - A715/A712
Pin,,CrbGln,52.8117667,-0.5187167,312,,,Corby Glen - A151/B1176
