11936,"52TA","small_airport","Red Wing Airport",33.4640007019043,-96.35030364990234,755,"NA","US","US-TX","Trenton","no","52TA",,"52TA",,,
11937,"52TE","small_airport","Robinson Ranch Airport",30.51689910888672,-99.51699829101562,2100,"NA","US","US-TX","Junction","no","52TE",,"52TE",,,
11938,"52TS","small_airport","Fall Creek Air Ranch STOLport",30.418500900268555,-98.16280364990234,915,"NA","US","US-TX","Spicewood","no","52TS",,"52TS",,,
11939,"52TX","heliport","Hercules Marine Services Corp Heliport",28.966400146484375,-95.29060363769531,4,"NA","US","US-TX","Freeport","no","52TX",,"52TX",,,
11940,"52U","small_airport","Weatherby US Forest Service Airport",43.8249015808,-115.332000732,4494,"NA","US","US-ID","Atlanta","no","52U",,"52U",,,
11941,"52VA","heliport","Ibm Building 250 Heliport",38.75979995727539,-77.50640106201172,230,"NA","US","US-VA","Manassas","no","52VA",,"52VA",,,
11942,"52WA","small_airport","Honn Farm Airport",46.932098388671875,-117.97599792480469,1620,"NA","US","US-WA","Benge","no","52WA",,"52WA",,,
45931,"52WI","small_airport","John'S Field",45.159644,-90.056883,1450,"NA","US","US-WI","Athens","no","52WI",,"52WI",,,
11943,"52XS","heliport","Clear Lake Regional Medical Center Heliport",29.541000366210938,-95.12899780273438,51,"NA","US","US-TX","Webster","no","52XS",,"52XS",,,
11944,"52Y","small_airport","Remer Municipal Airport",47.06800079345703,-93.91410064697266,1350,"NA","US","US-MN","Remer","no","52Y",,"52Y",,,
11945,"52Z","seaplane_base","Summit Lake Seaplane Base",60.6411018371582,-149.4969940185547,1300,"NA","US","US-AK","Moose Pass","no","52Z",,"52Z",,,
11946,"53AK","small_airport","Lakewood Airstrip",60.53450012207031,-150.93899536132812,110,"NA","US","US-AK","Sterling","no","53AK",,"53AK",,,
323198,"53AR","heliport","Mercy Hospital Northwest Arkansas Heliport",36.308447,-94.184225,1276,"NA","US","US-AR","Rogers","no","53AR",,"53AR",,,
11947,"53AZ","small_airport","Shonto Airport",36.58810043334961,-110.65499877929688,6449,"NA","US","US-AZ","Shonto","no","53AZ",,"53AZ",,,
11948,"53CA","heliport","Hummingbird Nest Heliport",34.281898498535156,-118.65499877929688,1411,"NA","US","US-CA","Simi Valley","no","53CA",,"53CA",,,
11949,"53CL","small_airport","Lofty Redwoods Airport",38.85960006713867,-123.59100341796875,1317,"NA","US","US-CA","Anchor Bay","no","53CL",,"53CL",,,
11950,"53CN","small_airport","Thayer Aviation Airport",39.074902,-121.917999,54,"NA","US","US-CA","Grimes","no","53CN",,"53CN",,,"00Q"
11951,"53CO","small_airport","Rons Field",37.5531005859375,-102.39199829101562,4096,"NA","US","US-CO","Two Buttes","no","53CO",,"53CO",,,
11952,"53FD","small_airport","Charlotte's Field",30.477500915527344,-84.03469848632812,80,"NA","US","US-FL","Tallahassee","no","53FD",,"53FD",,,
11953,"53FL","heliport","University of Florida Heliport",29.644100189208984,-82.35320281982422,125,"NA","US","US-FL","Gainesville","no","53FL",,"53FL",,,
11954,"53GA","small_airport","Dawson Field",34.16780090332031,-85.25859832763672,675,"NA","US","US-GA","Cave Spring","no","53GA",,"53GA",,,
11955,"53IA","small_airport","Tama Airport",41.95000076293945,-92.57659912109375,813,"NA","US","US-IA","Tama","no","53IA",,"53IA",,,
11956,"53II","small_airport","Steinman Airport",41.07310104370117,-84.8407974243164,760,"NA","US","US-IN","Woodburn","no","53II",,"53II",,,
11957,"53IL","small_airport","Clapper Airport",40.152801513671875,-88.5167007446289,710,"NA","US","US-IL","Mansfield","no","53IL",,"53IL",,,
11958,"53IN","small_airport","Hartman Farms Field",40.521400451660156,-86.21499633789062,818,"NA","US","US-IN","Kokomo","no","53IN",,"53IN",,,
11959,"53IS","heliport","Franklin Hospital Heliport",38.0093994140625,-88.9186019897461,445,"NA","US","US-IL","Benton","no","53IS",,"53IS",,,
11960,"53K","small_airport","Osage City Municipal Airport",38.6343994140625,-95.80180358886719,1105,"NA","US","US-KS","Osage City","no","53K",,"53K",,,
11961,"53KS","small_airport","Weaver Ranch Airport",38.108299255371094,-97.43280029296875,1460,"NA","US","US-KS","Hesston","no","53KS",,"53KS",,,
11962,"53KY","small_airport","Short Airport",37.272300720214844,-84.55719757080078,1130,"NA","US","US-KY","Eubank","no","53KY",,"53KY",,,
11963,"53LA","seaplane_base","Shell Central Facilities Seaplane Base",29.057199478149414,-89.30280303955078,,"NA","US","US-LA","Venice","no","53LA",,"53LA",,,
11964,"53M","small_airport","Silver City Airpark",45.132301330566406,-83.447998046875,680,"NA","US","US-MI","Alpena","no","53M",,"53M",,,
11965,"53MI","heliport","Huron Valley Sinai Hospital Heliport",42.59389877319336,-83.49919891357422,980,"NA","US","US-MI","Commerce","no","53MI",,"53MI",,,
11966,"53MN","small_airport","Radloff's Cedar View Farms Airport",43.5458984375,-93.02660369873047,1240,"NA","US","US-MN","Lyle","no","53MN",,"53MN",,,
11967,"53MO","heliport","Help Heliport",37.152000427246094,-90.0708999633789,475,"NA","US","US-MO","Zalma","no","53MO",,"53MO",,,
11968,"53NC","small_airport","Mynatt Field",34.37810134887695,-79.08059692382812,95,"NA","US","US-NC","Lumberton","no","53NC",,"53NC",,,
11969,"53ND","small_airport","R. Leep Strip",47.548099517822266,-99.94709777832031,1894,"NA","US","US-ND","Hurdsfield","no","53ND",,"53ND",,,
11970,"53NE","small_airport","Starns Brothers Airport",41.08140182495117,-96.40339660644531,1090,"NA","US","US-NE","Ashland","no","53NE",,"53NE",,,
11971,"53NJ","heliport","Germania Heliport",39.49039840698242,-74.60679626464844,65,"NA","US","US-NJ","Egg Harbor City","no","53NJ",,"53NJ",,,
11972,"53NY","small_airport","Smiths Land Base Airport",42.95840072631836,-77.61579895019531,627,"NA","US","US-NY","Honeoye Falls","no","53NY",,"53NY",,,
11973,"53OH","small_airport","Charloe Airport",41.134498596191406,-84.45079803466797,721,"NA","US","US-OH","Paulding","no","53OH",,"53OH",,,
11974,"53OI","heliport","Metro Health Medical Center Heliport",41.460899353027344,-81.69760131835938,690,"NA","US","US-OH","Cleveland","no","53OI",,"53OI",,,
11975,"53OK","small_airport","Thompson Private Airport",35.250099182128906,-97.76699829101562,1280,"NA","US","US-OK","Tuttle","no","53OK",,"53OK",,,
11976,"53OR","heliport","St Vincent Hospital Heliport",45.510101318359375,-122.77300262451172,478,"NA","US","US-OR","Beaverton","no","53OR",,"53OR",,,
11977,"53PA","heliport","Ritz 2 Heliport",40.92060089111328,-76.99140167236328,625,"NA","US","US-PA","Mifflinburg","no","53PA",,"53PA",,,
11978,"53PN","heliport","S W Jack Heliport",40.63010025024414,-79.11360168457031,1360,"NA","US","US-PA","Indiana","no","53PN",,"53PN",,,
11979,"53TA","small_airport","Shivers Private Airport",34.154300689697266,-99.26419830322266,1215,"NA","US","US-TX","Vernon","no","53TA",,"53TA",,,
11980,"53TE","heliport","Christus Santa Rosa Westover Hills Heliport",29.467222,-98.695556,906,"NA","US","US-TX","San Antonio","no","53TE",,"53TE",,,
11981,"53TS","small_airport","Bridges Field",33.48400115966797,-96.83920288085938,715,"NA","US","US-TX","Tioga","no","53TS",,"53TS",,,
11982,"53TX","small_airport","Cannon Field",29.216100692749023,-98.54949951171875,610,"NA","US","US-TX","Somerset","no","53TX",,"53TX",,,
11983,"53U","small_airport","Ferndale Airfield",48.0750007629,-114.000999451,3060,"NA","US","US-MT","Bigfork","no","53U",,"53U",,,
11984,"53VA","small_airport","Horse Feathers Airport",38.63399887084961,-77.75749969482422,390,"NA","US","US-VA","Midland","no","53VA",,"53VA",,,
316955,"53VG","small_airport","The Salmon Farm Airport (Pvt)",37.6138889,-75.8011111,41,"NA","US","US-VA","Painter","no","53VG",,"53VG","http://thesalmonfarm.org/blog/p/2704",,
11985,"53W","small_airport","Woodruff Lake Airport",43.554500579833984,-84.97889709472656,940,"NA","US","US-MI","Winn","no","53W",,"53W",,,
11986,"53WA","small_airport","Columbia Agricultural Airport",46.29240036010742,-118.98300170898438,535,"NA","US","US-WA","Pasco","no","53WA",,"53WA",,,
11987,"53WI","closed","Kelly Airport",42.698101,-89.786796,1020,"NA","US","US-WI","Argyle","no",,,,,,"53WI"
45970,"53WT","heliport","Forks Community Hospital Heliport",47.946442,-124.393664,290,"NA","US","US-WA","Forks","no","53WT",,"53WT",,,
11988,"53XS","small_airport","Kornegay Private Airport",26.148399353027344,-97.5916976928711,30,"NA","US","US-TX","San Benito","no","53XS",,"53XS",,,
11989,"54AK","seaplane_base","Kalmbach Lake Seaplane Base",61.60710144042969,-149.57400512695312,400,"NA","US","US-AK","Wasilla","no","54AK",,"54AK",,,
45303,"54AR","small_airport","Winfield Airpark",35.392856,-93.758706,390,"NA","US","US-AR","Altus","no","54AR",,"54AR",,,
11990,"54AZ","small_airport","Somerton Airport",32.60089874267578,-114.66600036621094,177,"NA","US","US-AZ","Somerton","no","54AZ",,"54AZ",,,
11991,"54CA","heliport","Paradise Valley Hospital Heliport",32.68389892578125,-117.08200073242188,116,"NA","US","US-CA","National City","no","54CA",,"54CA",,,
11992,"54CL","small_airport","Lake Riverside Estates Airport",33.52090072631836,-116.7969970703125,3410,"NA","US","US-CA","Anza","no","54CL",,"54CL",,,
11993,"54CN","small_airport","Akin Airport",38.75410079956055,-120.89900207519531,1595,"NA","US","US-CA","Placerville","no","54CN",,"54CN",,,
11994,"54CO","heliport","The Memorial Hospital Heliport",40.51869965,-107.544998169,6316,"NA","US","US-CO","Craig","no","54CO",,"54CO",,,
11995,"54FD","heliport","Bayflite One Satellite Base Heliport",28.188600540161133,-82.62670135498047,41,"NA","US","US-FL","Odessa","no","54FD",,"54FD",,,
11996,"54FL","heliport","Teco Plaza Heliport",27.94969940185547,-82.46009826660156,150,"NA","US","US-FL","Tampa","no","54FL",,"54FL",,,
11997,"54GA","small_airport","Deerfield Landing Airport",33.464298248291016,-84.26830291748047,890,"NA","US","US-GA","Hampton","no","54GA",,"54GA",,,
11998,"54II","small_airport","Caldwell Field",40.6245002746582,-86.1552963256836,800,"NA","US","US-IN","Bunker Hill","no","54II",,"54II",,,
11999,"54IL","small_airport","Rothrock Airport",41.12860107421875,-88.802001953125,653,"NA","US","US-IL","Streator","no","54IL",,"54IL",,,
12000,"54IN","heliport","Methodist Hospital Nr 2 Heliport",39.788700103759766,-86.16190338134766,815,"NA","US","US-IN","Indianapolis","no","54IN",,"54IN",,,
12001,"54IS","small_airport","Zea Mays Field",41.52669906616211,-89.41809844970703,766,"NA","US","US-IL","Ohio","no","54IS",,"54IS",,,
12002,"54KS","small_airport","Michael Airport",38.802799224853516,-95.11270141601562,1020,"NA","US","US-KS","Wellsville","no","54KS",,"54KS",,,
12003,"54KY","small_airport","Turner Field",36.73109817504883,-88.24720001220703,350,"NA","US","US-KY","Murray","no","54KY",,"54KY",,,
12004,"54L","heliport","Terminal Annex Heliport",34.058101654052734,-118.23600006103516,355,"NA","US","US-CA","Los Angeles","no","54L",,"54L",,,
12005,"54LA","closed","Triangle J Airport",30.5627,-91.038399,69,"NA","US","US-LA","Baton Rouge","no",,,,,,"54LA"
12006,"54LL","heliport","Memorial Medical Center - Springfield Heliport",39.8097991943,-89.65509796139999,688,"NA","US","US-IL","Springfield","no","54LL",,"54LL",,,
12007,"54M","small_airport","Wolf River Airport",35.05400085449219,-89.58000183105469,310,"NA","US","US-TN","Rossville","no","54M",,"54M",,,
12008,"54ME","small_airport","Cliff Dow Airport",43.949444,-70.320278,415,"NA","US","US-ME","New Gloucester","no","54ME",,"54ME",,,
12009,"54MI","small_airport","Pingston Aeroworks Airport",42.810298919677734,-84.08309936523438,880,"NA","US","US-MI","Bryon","no","54MI",,"54MI",,,
12010,"54MN","small_airport","Sell's Flying Field",44.87910079956055,-93.885498046875,980,"NA","US","US-MN","Mayer","no","54MN",,"54MN",,,
12011,"54MO","closed","Ozark's Flying Patch Airport",37.001401,-92.940497,1530,"NA","US","US-MO","Sparta","no",,,,,,"54MO"
12012,"54NC","small_airport","Dillard Airport",36.23939895629883,-76.41719818115234,15,"NA","US","US-NC","Winfall","no","54NC",,"54NC",,,
12013,"54NH","heliport","Flying Ridge Heliport",43.6974983215332,-71.49579620361328,785,"NA","US","US-NH","Meredith","no","54NH",,"54NH",,,
12014,"54NJ","seaplane_base","Highlands Seaplane Base",40.41680145263672,-73.99960327148438,,"NA","US","US-NJ","Highlands","no","54NJ",,"54NJ",,,
12015,"54NY","small_airport","Erb Acres Airport",42.355098724365234,-78.0353012084961,1940,"NA","US","US-NY","Angelica","no","54NY",,"54NY",,,
12016,"54OH","small_airport","Buehler Airport",41.1234016418457,-84.6176986694336,728,"NA","US","US-OH","Paulding","no","54OH",,"54OH",,,
12017,"54OI","heliport","Community Hospital Heliport",40.48030090332031,-83.63849639892578,9,"NA","US","US-OH","Coldwater","no","54OI",,"54OI",,,
12018,"54OK","small_airport","Ambassador Ultralightport",35.86949920654297,-96.03500366210938,687,"NA","US","US-OK","Mounds","no","54OK",,"54OK",,,
12019,"54OR","heliport","St Charles Medical Center Heliport",44.067100524902344,-121.26899719238281,3590,"NA","US","US-OR","Bend","no","54OR",,"54OR",,,
12020,"54PA","heliport","Pine Bottom Heliport",40.23619842529297,-78.3052978515625,1504,"NA","US","US-PA","Martinsburg","no","54PA",,"54PA",,,
12021,"54PN","heliport","Forbes Regional Health Center Heliport",40.42729949951172,-79.74749755859375,1199,"NA","US","US-PA","Monroeville","no","54PN",,"54PN",,,
12022,"54TA","small_airport","George P Shanks Airport",32.29970169067383,-96.87329864501953,610,"NA","US","US-TX","Waxahachie","no","54TA",,"54TA",,,
12023,"54TE","small_airport","Camelot Airport",30.515199661254883,-97.26689910888672,480,"NA","US","US-TX","Thrall","no","54TE",,"54TE",,,
12024,"54TS","small_airport","J Bar Wc Ranch Airport",32.81119918823242,-99.85179901123047,1235,"NA","US","US-TX","Weatherford","no","54TS",,"54TS",,,
12025,"54TX","small_airport","Flying H Ranch Airport",30.677400588989258,-98.52529907226562,1000,"NA","US","US-TX","Kingsland","no","54TX",,"54TX",,,
12026,"54U","heliport","Big Creek Heliport",45.133201599121094,-115.31800079345703,5750,"NA","US","US-ID","Big Creek","no","54U",,"54U",,,
45866,"54UT","heliport","Ogden Regional Medical Center Heliport",41.164722,-111.971389,4722,"NA","US","US-UT","Washington Terrace","no","54UT",,"54UT",,,
12027,"54VA","heliport","Riverside Hospital Heliport",37.065399169921875,-76.48380279541016,35,"NA","US","US-VA","Newport News","no","54VA",,"54VA",,,
314846,"54W","small_airport","Albany Airport",42.7181,-89.4237,815,"NA","US","US-WI","Albany","no","54W",,"54W",,,"WI50"
12028,"54WA","heliport","Tukwila Operations Center Heliport",47.439300537109375,-122.24800109863281,21,"NA","US","US-WA","Tukwila","no","54WA",,"54WA",,,
12029,"54WI","small_airport","Flyplassen Airport",45.00830078125,-92.27519989013672,1300,"NA","US","US-WI","Woodville","no","54WI",,"54WI",,,
45857,"54X","small_airport","Boyd Field",31.575192,-97.300986,570,"NA","US","US-TX","Waco","no","54X",,"54X",,,
12031,"55AK","small_airport","Lawrence Airstrip",61.49580001831055,-149.69900512695312,200,"NA","US","US-AK","Wasilla","no","55AK",,"55AK",,,
12032,"55AZ","small_airport","Potters Field",32.8739013671875,-111.95999908447266,1309,"NA","US","US-AZ","Stanfield","no","55AZ",,"55AZ",,,
12033,"55CA","heliport","Naval Hospital Heliport",37.76689910888672,-122.1510009765625,374,"NA","US","US-CA","Oakland","no","55CA",,"55CA",,,
12034,"55CL","small_airport","Costerisan Farms Airport",35.263301849365234,-119.0459976196289,346,"NA","US","US-CA","Bakersfield","no","55CL",,"55CL",,,
12035,"55CN","heliport","Sunset-Glendale Heliport",34.07780075073242,-118.26000213623047,556,"NA","US","US-CA","Los Angeles","no","55CN",,"55CN",,,
12036,"55CO","heliport","Elizabeth Emergency Heliport",39.36249923706055,-104.5999984741211,6512,"NA","US","US-CO","Elizabeth","no","55CO",,"55CO",,,
12037,"55FD","small_airport","Dotson Airport",30.818500518798828,-86.68800354003906,251,"NA","US","US-FL","Baker","no","55FD",,"55FD",,,
12038,"55FL","heliport","The Murphy Company Heliport",26.687299728393555,-80.05729675292969,15,"NA","US","US-FL","West Palm Beach","no","55FL",,"55FL",,,
12039,"55G","small_airport","Arnold Field",43.29779815673828,-82.60659790039062,780,"NA","US","US-MI","Croswell","no","55G",,"55G",,,
12040,"55GA","heliport","Gwinnett Medical Center Heliport",33.96390151977539,-84.01809692382812,1044,"NA","US","US-GA","Lawrenceville","no","55GA",,"55GA",,,
12041,"55GE","small_airport","Rostex Airport",34.98059844970703,-84.7416000366211,887,"NA","US","US-GA","Tennga","no","55GE",,"55GE",,,
12042,"55H","small_airport","Atlanta Airport",43.813499450683594,-115.13500213623047,5500,"NA","US","US-ID","Atlanta","no","55H",,"55H",,,
12043,"55II","heliport","Johnson Memorial Hospital Heliport",39.47999954223633,-86.07779693603516,742,"NA","US","US-IN","Franklin","no","55II",,"55II",,,
12044,"55IL","small_airport","Brandt Airport",41.277801513671875,-87.82230377197266,680,"NA","US","US-IL","Manteno","no","55IL",,"55IL",,,
12045,"55IN","small_airport","Brenneke Airport",41.14469909667969,-84.86219787597656,790,"NA","US","US-IN","Woodburn","no","55IN",,"55IN",,,
12046,"55IS","closed","Glatthaar Airport",39.525002,-87.8059,765,"NA","US","US-IL","Grandview","no",,,,,,"55IS"
322184,"55KS","small_airport","Ringneck Ranch Airport",39.300435,-98.45835,1586,"NA","US","US-KS","Tipton","no","55KS",,"55KS",,,
12047,"55KY","heliport","Hutson Heliport",36.58890151977539,-88.33450317382812,548,"NA","US","US-KY","Murray","no","55KY",,"55KY",,,
12048,"55LA","heliport","L&L Sandblasting Heliport",30.491600036621094,-92.44539642333984,53,"NA","US","US-LA","Eunice","no","55LA",,"55LA",,,
12049,"55LL","small_airport","Sky Soaring Airport",42.15420150756836,-88.5114974975586,884,"NA","US","US-IL","Union","no","55LL",,"55LL",,,
12050,"55ME","small_airport","HIghland View Field",44.318056,-69.138333,600,"NA","US","US-ME","Searsmont","no","55ME",,"55ME",,,
12051,"55MI","heliport","Hinkels Heliport",44.80080032348633,-83.98580169677734,1000,"NA","US","US-MI","Comins","no","55MI",,"55MI",,,
12052,"55MN","small_airport","Conley Field",45.835201263427734,-93.33550262451172,1004,"NA","US","US-MN","Mora","no","55MN",,"55MN",,,
12053,"55MO","small_airport","Tightsqueeze Field",38.87229919433594,-91.26020050048828,820,"NA","US","US-MO","Jonesburg","no","55MO",,"55MO",,,
12054,"55NC","heliport","Lenoir Memorial Hospital Heliport",35.28969955444336,-77.58419799804688,80,"NA","US","US-NC","Kinston","no","55NC",,"55NC",,,
12055,"55ND","small_airport","Pete's Port Airport",47.35559844970703,-102.71099853515625,2260,"NA","US","US-ND","Killdeer","no","55ND",,"55ND",,,
12056,"55NE","heliport","Bergan Mercy Hospital Heliport",41.2406005859375,-96.02950286865234,1140,"NA","US","US-NE","Omaha","no","55NE",,"55NE",,,
12057,"55NJ","balloonport","Garden State Balloonport",40.633399963378906,-74.76629638671875,185,"NA","US","US-NJ","Whitehouse","no","55NJ",,"55NJ",,,
12058,"55NM","small_airport","Burris Ranch Nr 1 Airport",34.4833984375,-106.61299896240234,5218,"NA","US","US-NM","Belen","no","55NM",,"55NM",,,
12059,"55NY","small_airport","Ridgeview Airport",42.082000732421875,-79.31230163574219,1645,"NA","US","US-NY","Jamestown","no","55NY",,"55NY",,,
12060,"55OH","heliport","Donn Heliport",41.47589874267578,-81.95069885253906,650,"NA","US","US-OH","Westlake","no","55OH",,"55OH",,,
12061,"55OI","small_airport","Aero Flight Center Airport",40.858699798583984,-80.5353012084961,1140,"NA","US","US-OH","East Palestine","no","55OI",,"55OI",,,
12062,"55OK","small_airport","Gilstrap Field",36.2239990234,-95.5783004761,575,"NA","US","US-OK","Inola","no","55OK",,"55OK",,,
12063,"55OR","small_airport","Muddy Creek Airport",44.43600082397461,-123.30799865722656,253,"NA","US","US-OR","Corvallis","no","55OR",,"55OR",,,
12064,"55PA","small_airport","Sency Airport",40.895599365234375,-75.94409942626953,1350,"NA","US","US-PA","Treskow","no","55PA",,"55PA",,,
12065,"55S","small_airport","Packwood Airport",46.60419845581055,-121.6780014038086,1057,"NA","US","US-WA","Packwood","no","55S",,"55S",,,
12068,"55T","small_airport","Eagles Aerodrome",35.215301513671875,-101.40899658203125,3475,"NA","US","US-TX","Conway","no","55T",,"55T",,,"Formerly 55TS"
12066,"55TA","heliport","Montgomery County Medical Center Hospital Heliport",30.284900665283203,-95.46769714355469,162,"NA","US","US-TX","Conroe","no","55TA",,"55TA",,,
45858,"55TE","closed","Valhalla Airport",29.227604,-98.349097,445,"NA","US","US-TX","Elmendorf","no",,,,,,"55TE, Lebegue LSA Landing"
12067,"55TN","heliport","Ft Loudon Medical Center Heliport",35.82609939575195,-84.27079772949219,900,"NA","US","US-TN","Lenoir City","no","55TN",,"55TN",,,
12069,"55TX","small_airport","Stonecipher Airport",30.112199783325195,-94.25630187988281,39,"NA","US","US-TX","Beaumont","no","55TX",,"55TX",,,
12070,"55VA","heliport","Giles Memorial Hospital Heliport",37.32229995727539,-80.72309875488281,1840,"NA","US","US-VA","Pearisburg","no","55VA",,"55VA",,,
12071,"55WA","small_airport","Wilkinson Ranch Airport",46.528099060058594,-120.76100158691406,1670,"NA","US","US-WA","Yakima","no","55WA",,"55WA",,,
12072,"55WI","small_airport","Cranmoor Airstrip",44.31800079345703,-89.96869659423828,985,"NA","US","US-WI","Nekoosa","no","55WI",,"55WI",,,
330695,"55XA","heliport","1101 East Blvd Deer Park Heliport",29.702772,-95.101638,28,"NA","US","US-TX","Deer Park","no","55XA",,"55XA",,,
12073,"55XS","small_airport","Frontier Airport",29.16629981994629,-100.41799926757812,1001,"NA","US","US-TX","Spofford","no","55XS",,"55XS",,,
12074,"56AK","small_airport","Bechtol Field",61.57500076293945,-149.6060028076172,300,"NA","US","US-AK","Wasilla","no","56AK",,"56AK",,,
323197,"56AR","heliport","Little Rock Police DepartmentHeliport",34.640861,-92.304221,283,"NA","US","US-AR","Little Rock","no","56AR",,"56AR",,,
12075,"56AZ","small_airport","Mauldin Airstrip",33.481998443603516,-113.00199890136719,1193,"NA","US","US-AZ","Tonopah","no","56AZ",,"56AZ",,,
12076,"56CA","heliport","Los Angeles Times-La Heliport",34.05059814453125,-118.24600219726562,345,"NA","US","US-CA","Los Angeles","no","56CA",,"56CA",,,
12077,"56CL","small_airport","Morris Ag Air SW Airport",33.591999,-114.606003,263,"NA","US","US-CA","Blythe","no","56CL",,"56CL",,,"Cyr Aviation Airport"
12078,"56CO","heliport","Animas Air Park",37.20309829711914,-107.86799621582031,6660,"NA","US","US-CO","Durango","no","56CO",,"56CO",,,
12079,"56FD","small_airport","North American Farms Airport",30.964599609375,-85.06939697265625,130,"NA","US","US-FL","Malone","no","56FD",,"56FD",,,
12080,"56FL","small_airport","Buchanan Airport",30.875999450683594,-87.2074966430664,246,"NA","US","US-FL","Jay","no","56FL",,"56FL",,,
12081,"56G","small_airport","Indian Creek Ranch Airport",43.577701568603516,-82.64759826660156,745,"NA","US","US-MI","Deckerville","no","56G",,"56G",,,
12082,"56GA","heliport","Kennestone Heliport",33.96760177612305,-84.5510025024414,1215,"NA","US","US-GA","Marietta","no","56GA",,"56GA",,,
12083,"56II","heliport","Adams Co Memorial Hospital Heliport",40.82139968869999,-84.9160995483,799,"NA","US","US-IN","Decatur","no","56II",,"56II",,,
12084,"56IL","small_airport","Lee Creek Airport",42.462501525878906,-88.875,965,"NA","US","US-IL","Caledonia","no","56IL",,"56IL",,,
12085,"56IN","small_airport","Casad Industrial Park Airport",41.079200744628906,-84.94270324707031,766,"NA","US","US-IN","New Haven","no","56IN",,"56IN",,,
12086,"56IS","small_airport","Schmidt Airport",40.243099212646484,-88.08280181884766,690,"NA","US","US-IL","Thomasboro","no","56IS",,"56IS",,,
12087,"56KS","heliport","Robinson Heliport",37.97719955444336,-100.84500122070312,3000,"NA","US","US-KS","Garden City","no","56KS",,"56KS",,,
12088,"56KY","heliport","Twin Lakes Regional Medical Center Heliport",37.471900939941406,-86.28780364990234,657,"NA","US","US-KY","Leitchfield","no","56KY",,"56KY",,,
12089,"56LA","small_airport","Old Hickory Ranch Airport",32.345298767089844,-93.81829833984375,180,"NA","US","US-LA","Keithville","no","56LA",,"56LA",,,
12090,"56LL","small_airport","Wade Airport",41.755001068115234,-88.77120208740234,810,"NA","US","US-IL","Waterman","no","56LL",,"56LL",,,
12091,"56MI","heliport","Beaumont Dearborn Heliport",42.28992,-83.215767,597,"NA","US","US-MI","Dearborn","no","56MI",,"56MI",,,"Oakwood Hospital"
12092,"56MN","small_airport","Lothert's Farm Strip",44.64550018310547,-94.9614028930664,1015,"NA","US","US-MN","Morton","no","56MN",,"56MN",,,
12093,"56MO","small_airport","Mc Clurg Airport",36.9709014893,-93.9241027832,1376,"NA","US","US-MO","Monett","no","56MO",,"56MO",,,
12094,"56MU","heliport","Lester E. Cox Medical Center South Heliport",37.146400451660156,-93.28070068359375,1270,"NA","US","US-MO","Springfield","no","56MU",,"56MU",,,
12095,"56NC","small_airport","Wheat Field",35.20669937133789,-82.03189849853516,960,"NA","US","US-NC","Tryon","no","56NC",,"56NC",,,
12096,"56NE","small_airport","Noble Field",41.032798767089844,-98.81199645996094,1967,"NA","US","US-NE","Ravenna","no","56NE",,"56NE",,,
12097,"56NJ","heliport","Blue Jay Heliport",40.00680160522461,-74.8635025024414,28,"NA","US","US-NJ","Mount Holly","no","56NJ",,"56NJ",,,
325432,"56NK","heliport","Buffalo General Hospital Heliport",42.901116,-78.866489,1026,"NA","US","US-NY","Buffalo","no","56NK",,"56NK",,,
12098,"56NY","small_airport","Maynard's Airport",43.32529830932617,-78.04969787597656,342,"NA","US","US-NY","Kendall","no","56NY",,"56NY",,,
12099,"56OH","small_airport","Richey Airport",40.90729904174805,-80.55149841308594,1195,"NA","US","US-OH","Petersburg","no","56OH",,"56OH",,,
12100,"56OI","small_airport","Double S Farms Airport",41.20560073852539,-82.331298828125,898,"NA","US","US-OH","Kipton","no","56OI",,"56OI",,,
12101,"56OK","small_airport","L D Airport",35.45840072631836,-97.06700134277344,1080,"NA","US","US-OK","Mc Loud","no","56OK",,"56OK",,,
12102,"56OR","heliport","Mount Hood Medical Center Heliport",45.515936687,-122.406449318,338,"NA","US","US-OR","Gresham","no","56OR",,"56OR",,"http://en.wikipedia.org/wiki/Mount_Hood_Medical_Center_Heliport",
12103,"56PA","small_airport","Hoge Farm Airport",40.46950149536133,-75.08209991455078,430,"NA","US","US-PA","Tinicum","no","56PA",,"56PA",,,
12104,"56PN","heliport","Atlantic Refining & Marketing Corp Heliport",39.9197998046875,-75.19660186767578,30,"NA","US","US-PA","Philadelphia","no","56PN",,"56PN",,,
12105,"56S","small_airport","Seaside Municipal Airport",46.01649857,-123.9049988,12,"NA","US","US-OR","Seaside","no","56S",,"56S",,"http://en.wikipedia.org/wiki/Seaside_Municipal_Airport",
12106,"56TA","heliport","Dallas/Fort Worth Medical Center Heliport",32.73210144042969,-97.04889678955078,578,"NA","US","US-TX","Grand Prairie","no","56TA",,"56TA",,,
12107,"56TE","heliport","Air Evac EMS 57 Base Heliport",28.7135556,-100.4538611,871,"NA","US","US-TX","Eagle Pass","no","56TE",,"56TE",,,
12108,"56TS","small_airport","Elgin Intracontinental Airport",30.33769989013672,-97.35030364990234,558,"NA","US","US-TX","Elgin","no","56TS",,"56TS",,,
12109,"56TX","small_airport","Anchorage Farm Field",30.0093994140625,-96.7593994140625,440,"NA","US","US-TX","Warrenton","no","56TX",,"56TX",,,
12110,"56VA","heliport","Virginia Beach Municipal Heliport",36.750999450683594,-76.05829620361328,12,"NA","US","US-VA","Virginia Beach","no","56VA",,"56VA",,,
