ADE,ADE,bga_wp,Aberdare SE,51.700383,-3.415717,394,Bridge,A4059 bridge over river Cynon between Aberdare and Mountain Ash
ADF,ADF,bga_wp,Andoversford,51.875783,-1.964217,541,A436/A40,Most N of two T junctions near village centre.
ADN,ADN,bga_wp,Aberdaron,52.80455,-4.712033,33,River bridge,"B4413 bridge in centre of village, in south end of RAF Valley Air Tactics Area (125.225 MHz)"
AFB,AFB,bga_wp,Alfriston Bridge,50.811633,0.162233,30,River Bridge,Road Bridge over River Cuckmere NE side of Alfriston village.  On South Downs ridge 4 NMl W of Eastbourne
AFD,AFD,bga_wp,Alford,57.237867,-2.72545,492,A944/A980,T junction W of town
AGS,AGS,bga_wp,Abergele South,53.252067,-3.596083,509,A548/B5381,2.5 NMl S of coast at bottom of ridge to S
AHA,AHA,bga_wp,Altnaharra,58.286833,-4.442967,255,A836 river br,"Over R Mudale, west end of Loch Naver"
AKE,AKE,bga_wp,Alnwick E,55.4066,-1.68115,134,A1/A1068,E side of town
ALB,ALB,bga_wp,Aln Bridge,55.405383,-1.863217,195,A697/River Aln,Bridge over R Aln 6NMl W of Alnwick
ALC,ALC,bga_wp,Alcester,52.2073,-1.877333,148,River/A46,"Br. over R. Arrow SSW edge of town, between two rbts."
ALE,ALE,bga_wp,Aylesham,51.2281,1.209067,272,Station,E side of village
ALF,ALF,bga_wp,Alfreton,53.1012,-1.324433,253,M1 J28/A38,"2 NMl E of town, towards Mansfield."
ALL,ALL,bga_wp,Allendale Bridge,54.8966,-2.258683,709,River Bridge,"B6295 Bridge over River East Allen, W side of town"
ALM,ALM,bga_wp,Alnwick Moor SW,55.34985,-1.846317,653,A697/B6341,"Crossroads between Rothbury and Alnwick, E of large wood"
ALO,ALO,bga_wp,Alston,54.8096,-2.44245,885,A689 Br over R South Tyne,"SW side of village. Caution, rugged terrain."
ALR,ALR,bga_wp,Aberlour,57.470367,-3.231917,335,Spey Bridge,"Footbridge (only bridge) over River Spey, SW side of town. 10 NMl S of Elgin"
ALS,ALS,bga_wp,Alfreton South,53.057917,-1.417467,236,A38/A610,Roundabout 2.5 NMl SSW of town
ALV,ALV,bga_wp,Alva,56.152767,-3.7986,102,A91/B908,T junction in town centre
ALW,ALW,bga_wp,Alton Southwest,51.132183,-0.994817,551,A31/A32 r'bt,"Furthest SW roundabout SW of town, W of Chawton village"
ALY,ALY,bga_wp,Alyth,56.616533,-3.211783,295,A926/B954,Roundabout 1 NMl SE of town
AMB,AMB,bga_wp,Amberley,50.896933,-0.5423,151,Rail/B2139,3 NMl SW of Parham [Southdown GC Gliding Site]
AMS,AMS,bga_wp,Ambleside,54.426567,-2.969167,135,A593 Bridge,"Bridge over R Rydal SW edge of  town at N end of Lake Windermere.  Caution, rugged terrain"
AMU,AMU,bga_wp,Amulree,56.5102,-3.78835,883,A822/River Br,"Over R Braan, in village centre near sharp bend in A822 to N"
AND,AND,bga_wp,Andover SW,51.2011,-1.507317,249,A303/A343,"SW Edge of Town, A343 is Mid Wallop/Salisbury Rd."
ANE,ANE,bga_wp,Andover SE,51.200483,-1.450067,410,A303/Andover bypass E,A303 over dual carriageway to N at Cow Down
ANX,ANX,bga_wp,Ansty Cross,50.831667,-2.32875,530,Crossroads,"Triangular road junction between Lower & Higher Ansty, 6NMl W of Blandford Forum"
APP,APP,bga_wp,Appleby,54.587867,-2.499,525,Rail/A66,Bridge NW side of town 18 NMl NNE of Kendal
ARD,ARD,bga_wp,Ardvasar,57.064717,-5.893583,10,Pier sea end,"End of A851 NE of village.  In Armadale Bay, E coast of Skye"
ARL,ARL,bga_wp,Ardrishaig Lighthouse,56.0123,-5.4441,10,Lighthouse,"End of pier E side of Ardrishaig, 2 NMl S of Lochgilphead town.  Caution, few landing areas"
ARU,ARU,bga_wp,Arundel,50.856883,-0.55505,125,Castle Keep,"Circular keep, NE side of town.  3 NMl from coast, nr Bognor"
ASB,ASB,bga_wp,Ashbury,51.563883,-1.618233,374,B4000/B4507,"Main crossroads in village centre, 2.5 NMl SE of Shrivenham"
ASE,ASE,bga_wp,Ashford East,51.13715,0.910667,400,M20 J10/A20,1 NMl ESE of town
ASH,ASH,bga_wp,Ashbourne,53.00035,-1.697033,574,A/F SE end R/W 32,Minor road across R/W 32 at SE end.
ASP,ASP,bga_wp,Aspatria,54.75915,-3.331733,164,Rail Station,S side of town
ASS,ASS,bga_wp,Ashford South,51.0682,0.85465,315,A2070/Rail Bridge,"SW side of Hamstreet Station, 4 NMl S of Ashford"
AST,AST,bga_wp,Aston Down,51.705967,-2.131933,600,R/Ws 26/20,SW intersection at Cotswold GC site.
ASW,ASW,bga_wp,Airdrie Southwest,55.8412,-4.02455,151,A725 bridge over A8,"At Old Monkland, S of VRP Coatbridge. TMA over at 2500 ft. TP intended for dog-leg between Glasgow and Edinburgh CTRs"
ASY,ASY,bga_wp,Ashley,52.919717,-2.390667,640,A53/B502,"W of 2 T junctions, W edge of town, 7 NMl SW of Stoke-on-Trent"
ATH,ATH,bga_wp,Atherstone,52.58035,-1.553983,318,A5/Rail Bridge,"NW edge of town, near canal"
ATT,ATT,bga_wp,Attleborough,52.521317,1.010633,164,A11 Br over B1077,"N side of town, 10 NMl ENE of Thetford. Avoid Old Buckenham ATZ to the SE."
ATW,ATW,bga_wp,Alton Towers,52.98055,-1.894517,217,River/Road Bridge,Br over river Churnet between theme park & village.
AUL,AUL,bga_wp,Auldgirth,55.15915,-3.707767,115,Bridge,"A76 bridge over river Nith, between Thornhill and Dumfries"
AVE,AVE,bga_wp,Avebury,51.419317,-1.8747,335,A4/A361R'bout,"1 NMl SW of village, 8 NMl W of Marlborough."
AXM,AXM,bga_wp,Axminster,50.77985,-3.004467,236,Station/Road Br,Road Br. over rwy N side of stn on SW side of town.
AYL,AYL,bga_wp,Aylesbury,51.833167,-0.8629,289,A41/Rail Bridge,Bridge over A41 2.5 NMl NW of town.
AYS,AYS,bga_wp,Aysgarth,54.295383,-1.95925,492,A684/B6160,Y-junction E of village just S of River Ure. 5 NMl W of Leyburn
BA1,BA1,bga_wp,Banbury W,52.073617,-1.394417,529,A422 T junct,"Centre of Wroxton village, A422 and road to N to Horley"
BA2,BA2,bga_wp,Banbury N,52.121033,-1.378117,360,M40 bridge,"Minor road to E to Mollington over M40, N of narrowing of central reservation"
BAA,BAA,bga_wp,Balallan,58.086333,-6.636333,15,T-Junction,W side of Balallan village
BAB,BAB,bga_wp,Ballachulish Bridge,56.68805,-5.182133,10,A82 Bridge over A828,S side of of bridge 0.5 NMl S of N Ballachulish village15 NMl NNE of Oban airfield
BAC,BAC,bga_wp,Backwater Reservoir,56.716967,-3.221867,984,Tower in water near Dam Wall,W end dam wall near where road running on dam wall turns S. 5 NMl N of Alyth
BAD,BAD,bga_wp,Badminton,51.543933,-2.280433,400,Church Tower,E side of village 1 NMl SE of grass airfield.
BAF,BAF,bga_wp,Balfron,56.083733,-4.36915,46,A811/A81,"N of 2 T junctions, 1.5 NMl NW of town. CTR is 1.5 NMl to the S"
BAG,BAG,bga_wp,Bangor-on-Dee,53.000833,-2.91145,121,A525/River Bridge,"Br over R. Dee, S edge of Bangor, 4NMl SE of Wrexham"
BAH,BAH,bga_wp,Barrhill,55.101567,-4.763433,20,A714/River Br,"Over river Duisk, SE side of village 14 NMl NE of Stranraer"
BAK,BAK,bga_wp,Bakewell,53.21465,-1.672933,394,Bridge,"Bridge over river Wye, NE side of town 10 NMl W of Chesterfield"
BAL,BAL,bga_wp,Bala,52.913,-3.5937,548,A494/River Bridge,Br over River Trywi on NE side of town.  Poor fields
BAM,BAM,bga_wp,Bampton,50.989267,-3.48435,360,River bridge,Bridge over river Batherm W side of town
BAN,BAN,bga_wp,Banbury,52.072583,-1.313067,308,M40 J11/A422,1.5 NMl NE of town Centre.
BAR,BAR,bga_wp,Barnard Castle,54.542583,-1.927933,492,River/A67 Bridge,SE of town centre
BAS,BAS,bga_wp,Basingstoke,51.258033,-1.064883,351,M3 Junction 6,"SE side of town, where M3 crosses over circular access road"
BAW,BAW,bga_wp,Banchory West,57.05825,-2.556417,262,Spiral Filter at Water Works,2 NMl W of Banchory where Burn of Canny joins River Dee.Avoids using BCY which is also a VRP for Aberdeen. CTA overhead at 3000ft.
BBG,BBG,bga_wp,Boat O'Brig,57.551083,-3.140733,164,Spey Rail Bridge,"2.5 NMl NE of Rothes at Boat o'Brig, 8 NMl SE of Elgin"
BBK,BBK,bga_wp,Bracken Bank,54.747783,-2.726283,560,Centre of grass runway,Edensoaring site1 NMl W of Lazonby
BCA,BCA,bga_wp,Bishop's Caundle,50.91245,-2.417117,203,Bridge,"A3030 over river Caundle E side of village, 5 NMl SW of Henstridge Airfield"
BCE,BCE,bga_wp,Banchory East,57.05335,-2.455617,165,Road T junction,"1 NMl E of town, S of R Dee, 500m E of Maryfield. Under SRA base 3000ft"
BCL,BCL,bga_wp,Bishop's Cleeve NW,51.968383,-2.033433,255,Road Bridge over minor Railway,1NMl E of Gotherington village at Station on Glos & Warwicks railway.  Ridge TP under Cotswold Edge
BCN,BCN,bga_wp,Brechin,56.723533,-2.647867,164,A933/River Br,"Over River Esk, S of town"
BCS,BCS,bga_wp,Bishops Castle,52.48845,-2.994333,571,A488/B4385,"Crossroads SE side of village, 5 Nml W of Long Mynd"
BCW,BCW,bga_wp,Bishops Cleeve W,51.950267,-2.098883,108,Bridge,Road Bridge over railway between Bishops Cleeve & Stoke Orchard
BCY,BCY,bga_wp,Banchory,57.04735,-2.5007,262,B974/River Dee Bridge,"S of town. Bridge is also used as a VRP for Aberdeen; alternative TP is STR, 3 NMl to the SW. CTA overhead at 3000ft"
BDM,BDM,bga_wp,Bodmin SE,50.45965,-4.693483,295,A38 bridge over A30,"SE side of town, minor rail line just to S"
BDN,BDN,bga_wp,Beadnell Harbour,55.549933,-1.626733,20,Pier,"W end of short pier N side of bay, S side of town"
BDW,BDW,bga_wp,Bodelwyddan,53.2528,-3.512317,335,Crossroads,"B5381 and minor road at Glascoed, S side of Bodelwyddan.  Bottom of ridge between Denbigh and Abergele"
BDY,BDY,bga_wp,Bardney,53.207917,-0.3366,52,B1190/river bridge,Bridge over River Witham 0.5 NMl SW of village
BE2,BE2,bga_wp,Beal,55.6776,-1.903417,16,Level Crossing,Level Crossing on E coast main line
BEA,BEA,bga_wp,Beaminster,50.80755,-2.737967,223,A3066/B3163,"E of two T junctions, SE side of town near river."
BEC,BEC,bga_wp,Beckington,51.270567,-2.284783,255,A36/A361 Roundabout,"A36/A361 Roundabout at Beckington,5km NNE Frome. Most Northerly of two roundabouts."
BED,BED,bga_wp,Bedford Bridge,52.12975,-0.477417,98,River/Rail Br,"W of 2 rail br over River Great Ouse, near W of 2 rbts."
BEE,BEE,bga_wp,Beer Head W,50.687967,-3.106433,440,Bungalow,"On top of cliffs 1km W of Beer Head, SW of Seaton.  Avoid D012 military firing area to the E"
BEL,BEL,bga_wp,Bellingham,55.143067,-2.261967,387,A6320/River Bridge,River Tyne bridge SW of village
BEM,BEM,bga_wp,Bembridge,50.676233,-1.104367,52,E end of only runway,Near B3395 E side of airfield with ATZ and light aircraft traffic.  Site of Vectis GC
BEN,BEN,bga_wp,Bentpath,55.2017,-3.083433,420,R Esk bridge,Bridge in village 4 NMl NW of Langholm.  D510 to the E
BER,BER,bga_wp,Berwick W,55.756617,-2.04135,50,A1/A698,"Roundabout just S of A1 Br over R Tweed, W side of Berwick-on-Tweed"
BES,BES,bga_wp,St Bees Head,54.513617,-3.636717,322,Lighthouse,On promontary 3 NML SW of Whitehaven
BET,BET,bga_wp,Beattock,55.29565,-3.4443,328,A74/Rail,1 NMl S of village
BEU,BEU,bga_wp,Beulah,52.1488,-3.5781,486,A483/B4358,"T junction near village centre, 6 NMl W of Builth Wells"
BEV,BEV,bga_wp,Beverley,53.842917,-0.477367,66,A1079/A1035,"Roundabout 1 NMl W of town, 0.5 NMl W of racecourse"
BEW,BEW,bga_wp,Bewl Water,51.077117,0.397883,226,Tower near Dam wall,N side of water towards A21. 3 NMl E of Wadhurst.  Under LTMA
BF1,BF1,bga_wp,Booker Finish SW,51.6062,-0.8089,489,Windsock,Opposite T Junction where Beacon Lane joins B482
BF2,BF2,bga_wp,Booker Finish NW,51.6113,-0.8127,515,West of Runway 06/24,Between WP BOO and Compass Swing circle to the N.
BFD,BFD,bga_wp,Belford,55.595067,-1.814217,138,A1/B1342,E side of Belford village
BFF,BFF,bga_wp,Banff,57.6629,-2.513017,33,A98/River Br,Bridge over river Deveron on S side of Banff bay
BGA,BGA,bga_wp,Biggar,55.614517,-3.538717,659,A72/A702,SW side of town 9 NMl SSE of Lanark. Under TMA base 4000 ft
BGG,BGG,bga_wp,Brigg,53.558117,-0.503767,49,M180/Dyke,Bridge over Weir Dyke NW side of town
BGO,BGO,bga_wp,Bangor SE,53.20485,-4.106567,125,A55/A5,Junction 11 between Bangor and Bethesda
BGR,BGR,bga_wp,Blairgowrie,56.592,-3.334767,230,A93/River Bridge,Bridge over river Ericht in town centre
BGT,BGT,bga_wp,Bedlands Gate,54.57055,-2.67055,827,"Centre of field, Microlight site","2.5 NMl N of Shap on E side of Little Strickland village, use with caution (microlight activity)"
BGW,BGW,bga_wp,Basingstoke West,51.255367,-1.19075,377,B3400/Rail bridge,"Rail bridge over B3400 NW side of Oakley village.  4 NMl W of centre of Basingstoke, 1 NMl W of rail Y junction."
BIB,BIB,bga_wp,Bicester Rail Bridge,51.899433,-1.1384,410,Rail/Rail Bridge,"E side of town, avoiding airfield circuit to NW.  Bridge is where London line crosses over Oxford line."
BIC,BIC,bga_wp,Bicester Control Tower,51.9156,-1.136633,267,Control Tower,"W side of grass airfield, NE side of town. Note: Landing Fees may Apply for Tugs."
BID,BID,bga_wp,Bidford,52.140467,-1.84755,121,Hangar,"N side of grass A/F, Bidford Gliding & Flying Club."
BIE,BIE,bga_wp,Bicester East,51.877067,-1.09335,400,Rail br over A41,2 NMl ESE of town on road to Aylesbury
BIF,BIF,bga_wp,Broughton-in-Furness,54.2776,-3.2117,120,A595/A593,T junction in village centre. S of Lake District peaks and 9 NMl N of Lakes Club site
BIL,BIL,bga_wp,Billinghay,53.078283,-0.273833,105,A153/B1189,"T juntion E side of village, RAF Coningsby 4 Ml to the E, avoid"
BIN,BIN,bga_wp,Biddenden,51.114717,0.643467,171,A262/A274,T jnction in village 3 NMl NNW of Tenterden
BIR,BIR,bga_wp,Birdlip,51.843733,-2.095333,751,A417/A436/B4070,"Rbt at top of hill, avoids possible sea air in Severn valley."
BIS,BIS,bga_wp,Bishop Auckland,54.667117,-1.683367,89,River Wear/A689,"N side of town, A689 goes to Crook"
BKN,BKN,bga_wp,Bockleton,52.2495,-2.5977,719,Church Tower,"Church Tower in Hamlet. 10km East of Leominster, 7km S of Tenbury Wells."
BKY,BKY,bga_wp,Brinkley Church,52.167683,0.3812,360,Church tower,"E of B1061, 5NMl S of Newmarket. Look for and avoid Cambridge traffic. Outside Cambridge LoA radio zone, use as alternative to SMB."
BLA,BLA,bga_wp,Blakehill Farm,51.622183,-1.889167,310,Concrete Plinth,"Centre of disused grass airfield. Plinth was for tall mast, now removed."
BLD,BLD,bga_wp,Blandford,50.853583,-2.1541,341,River/A354 Bridge,SE side of town.
BLF,BLF,bga_wp,Blaenau Ffestiniog,52.99565,-3.94185,656,A470/A496,"Roundabout in centre of town.  Caution, rugged terrain"
BLG,BLG,bga_wp,Ballinluig,56.6492,-3.67195,197,A827/River Bridge,"Bridge over river Tummel, SW side of town"
BLH,BLH,bga_wp,Balloch,56.0081,-4.590717,49,Pier Land End,"S end of Loch Lomond, 0.5 NMl N of Glasgow CTR"
BLI,BLI,bga_wp,Blidworth,53.120117,-1.063683,230,A617/A614 R'bout,"Roundabout 2 NMl NE of village, 9 NMl NNE of Nottingham"
BLK,BLK,bga_wp,Blakeney Point,52.9732,0.9742,5,Building,Only building on S side of offshore nature conservation area on N Norfolk coast
BLN,BLN,bga_wp,Blanchland,54.847067,-2.054,825,B6306 bridge over river Derwent,"S side of village, W end of Derwent reservoir"
BLO,BLO,bga_wp,Bolsover SW,53.197683,-1.322983,328,M1 J29,"Centre of roundabout 2 NMl SSW of Bolsover, 5 NMl SE of Chesterfield"
BLR,BLR,bga_wp,Blair Atholl,56.771383,-3.857217,492,Castle East,"Castle entrance on E side, 0.5 NMl NW of village"
BLS,BLS,bga_wp,Barnsley S,53.496533,-1.4748,410,M1 J36,M1/A61/A6195 roundabout 3 NMl S of Barnsley
BLW,BLW,bga_wp,Barnsley W,53.54905,-1.515783,492,M1 J37,M1/A628 roundabout W side of Barnsley. 3500 base airspace 2 NMl to W
BLY,BLY,bga_wp,Bletchley,52.000967,-0.708767,299,Rail Bridge/A5,E of town near River Ouzel & Grand Union Canal.  Look for and avoid ILS and other traffic into Cranfield
BMA,BMA,bga_wp,Balmaha,56.083667,-4.5487,49,Pier Lake End,"E side of Loch Lomond, by B 837"
BMM,BMM,bga_wp,Brynamman,51.808433,-3.868633,472,A4069 bridge,Bridge over river Amman on S side of town
BMR,BMR,bga_wp,Braemar East,57.003317,-3.343033,1050,A93/River Bridge,"Over River Dee, 2 NMl E of town"
BMS,BMS,bga_wp,Barmouth Station,52.7222,-4.056533,26,Rail Station,400m NW of harbour
BNG,BNG,bga_wp,Bingham,52.949117,-0.983,197,A46/A52,"Roundabout W of village, S of Newton disused airfield"
BNK,BNK,bga_wp,Brinkworth,51.556767,-1.98255,280,Rail bridge,"Minor road over rail, S side of village 4NMl NNE of Lyneham a/f"
BNV,BNV,bga_wp,Ben Nevis,56.7969,-5.0036,4406,Trig Point,"Cairn at top of highest point in the UK, 4406 ft spot height on air map. Caution, rugged terrain to S and E"
BNW,BNW,bga_wp,Bicester North West,51.94845,-1.205267,413,M40 J 10/ B 430,"M40 bridge between 2 roundabouts, NE side of Ardley village.  3 NMl NNW of Bicester town."
BO1,BO1,bga_wp,Booker SW,51.573017,-0.870133,164,Hambledon Church Tower,"Centre of small village N of R Thames, 3NMl SW of Booker Airfield, used as a control point for final glides into Booker to avoid power circuit. LTMA base 2500ft."
BO2,BO2,bga_wp,Booker W,51.606683,-0.846183,490,Frieth Crossroads,"E side of Frieth village, road to SE at crossroads goes to Marlow.  Remote start/finish point for Booker close to airfield circuit"
BO3,BO3,bga_wp,Booker NW,51.61765,-0.8371,525,Lane End Church tower,1 NMl NW of airfield near B492 crossroads SW side of village.  Remote start/finish point for Booker close to airfield circuit
BO4,BO4,bga_wp,Turville Windmill,51.616533,-0.8898,502,Windmill,"On hill N of Turville village 3 NMl W of Booker airfield, used as control point for final glides into Booker"
BO5,BO5,bga_wp,Rockwell End,51.5865,-0.8531,450,Y junction,2 km S of Frieth Village.  Used by Booker to avoid the Power Circuit.  Avoid LTMA overhead at 2500ft
BOA,BOA,bga_wp,Bridge of Avon,57.4056,-3.361233,591,A95 br.over River,"Over River Avon, Between Dufftown & Grantown-on-Spey"
BOB,BOB,bga_wp,Booker M40 Bridge,51.627033,-0.85925,361,Small bridge over M40,"Bridge to Kensham Farm, E side of Cadmore End village, 2NMl NW of airfield, used as a start point, TMA at 4500ft, LTMA 2500 to E."
BOC,BOC,bga_wp,Bridge of Cally,56.646767,-3.4034,508,A93/River Br,"Over R. Ardle just S of A93/A924 T junct, 4 NW of Blairgowrie"
BOD,BOD,bga_wp,Bodiam,51.001633,0.543233,184,Centre of Castle,Moated castle 3 NMl SSE of Hawkhurst
BOG,BOG,bga_wp,Bridge of Gaur,56.678133,-4.448483,656,River/Road Bridge,"W end of Loch Rannoch, S of B846, N of Village"
BOL,BOL,bga_wp,Bootle,54.2785,-3.371317,66,Bridge,"A595 Bridge over river Annas S side of village, 5 NMl S of Ravenglass"
BOM,BOM,bga_wp,Bodmin SW,50.433717,-4.774967,466,A30/A389,"Roundabout at Innis Downs/Lanivet, 3 NMl SW of Bodmin.  Note westerly approach to St Mawgan 4 NMl to the SW"
BON,BON,bga_wp,Boncath,52.015517,-4.63555,663,A478/B4332,Crossroads 1 NMl W of Boncath village between Cardigan and Crymych.  Avoid Aberporth danger area when active
BOO,BOO,bga_wp,Booker Airfield,51.608533,-0.815517,520,SW Corner/B482,"Commercial airfield, much light aircraft traffic, site of Booker GC.  LTMA overhead at 2500ft.  Not recommended for use as a Turning Point."
BOR,BOR,bga_wp,Boroughbridge,54.085383,-1.399817,108,A6055 Br. over A1,"S side of town, 4 NMl S of Dishforth airfield"
BOS,BOS,bga_wp,Boston,52.97195,-0.05885,92,A52 Br. over dyke,"SW edge of town, 1 NMl E of Boston Airfield"
BOT,BOT,bga_wp,Bottesford,52.943433,-0.800233,154,Church Spire,Centre of village
BOU,BOU,bga_wp,Bourne,52.76805,-0.377283,154,A15/A151,Town Centre
BOV,BOV,bga_wp,Bovey Tracey,50.6283,-3.689533,771,Reservoir Dam,"SW end of dam wall of Trenchford Reservoir, most S of 3 dams 2 NMl N of Bovey Tracey village."
BOW,BOW,bga_wp,Bourton-on-the-water,51.886717,-1.7685,194,A429/River Bridge,Bridge over River Windrush just W of village.
BOZ,BOZ,bga_wp,Bozeat,52.221883,-0.683917,154,Road Br over A 509,"W side of village, A509 runs N/S, bridge is E/W"
BPL,BPL,bga_wp,Barnstaple,51.036333,-4.039517,269,A377/Rail Br,"3 NMl SSE of town, 1 NMl SW of 630 ft spot height"
BPT,BPT,bga_wp,Bridport,50.7329,-2.750333,15,A35/A3066,Roundabout E side of town centre just E of bridge over R Asker
BR1,BR1,bga_wp,Bognor Regis Gliding Club,50.801017,-0.6594,10,Runway centre,"Runway 20, NNE side of Bognor, between railway line E and golf course W"
BR2,BR2,bga_wp,Bognor Domes,50.7851,-0.663033,40,Domes,At Butlins Holiday Camp S side of town near sea front
BRD,BRD,bga_wp,Bradbury,54.652433,-1.512233,262,A1(M)/A689,NW edge of village 2 NMl W of Sedgefield
BRE,BRE,bga_wp,Brecon,51.941133,-3.3587,653,A40/A470 R'bout,Roundabout N of two bridges over river.
BRF,BRF,bga_wp,Bradford-on-avon,51.344667,-2.252083,98,Stn Road Br E,E end of Station where B3109 crosses railway. S side of town.
BRG,BRG,bga_wp,Brenig,53.075667,-3.529383,1245,Reservoir Tower,"Tower in water S side of lake, E side of dam wall. 15 NMl S of Rhyl. For big triangles into N Wales. Caution - rugged terrain"
BRH,BRH,bga_wp,Brough,54.52475,-2.31855,545,A66/A685,"Flyover at River Swindale, S end of Crossfell ridge 3NMl N of Kirkby Stephen. D407 to NW"
BRI,BRI,bga_wp,Bridgnorth,52.527667,-2.4174,200,River/A458 Bridge,"Southern of two bridges over River Severn, S side of town."
BRK,BRK,bga_wp,Broad Oak,50.9488,0.598017,154,A28/B2089,Village centre
BRL,BRL,bga_wp,Brill,51.818817,-1.0497,625,Church Tower,"S side of centre of village on hill top, 6 NMl SE of Bicester"
BRM,BRM,bga_wp,Bromsgrove,52.3227,-2.046317,144,Station Bridge NE,Road bridge NE end of stn.  SE edge of Town.
BRN,BRN,bga_wp,Burn,53.743733,-1.08385,20,Runways 33/19,Burn GC site
BRO,BRO,bga_wp,Broadway,52.036367,-1.855933,161,A44/B4632 East,East of 2 T junctions where Stratford road leaves A44.
BRR,BRR,bga_wp,Brora,58.011783,-3.853367,15,A9 over river,Over R Brora. D703 to east
BRS,BRS,bga_wp,Braemar Stadium,57.004967,-3.406,1116,Entrance to Stadium,NE side of Stadium 400 m WSW of Church Spireand bridge over Callater Water
BRT,BRT,bga_wp,Brent Tor,50.592183,-4.151667,820,Gliding Site Hangar,"Dartmoor Gliding Society site, 3 NMl N of Tavistock."
BRU,BRU,bga_wp,Bruton,51.110717,-2.449933,194,Station/B3081 Bridge,SW side of station which is on E side of town.
BRW,BRW,bga_wp,Barrow,54.124067,-3.266283,47,R/Ws 35/23,"Lakes GC site, also light aircraft traffic"
BRY,BRY,bga_wp,Bromyard,52.191,-2.505667,230,Church Tower,NE Side of town.
BS1,BS1,bga_wp,Bury St Edmunds S,52.2314,0.709017,115,Large building,N of wood on S side of town
BS2,BS2,bga_wp,Bury St Edmunds N,52.2788,0.716317,108,A134/B1106,Roundabout N side of town
BSE,BSE,bga_wp,Bury St Edmunds,52.25325,0.7209,187,Rail Br/A14,"Br where Ipswich line passes over A14, NE side of town."
BSN,BSN,bga_wp,Basingstoke N,51.329483,-1.060983,195,Bramley rail stn,3 NMl N of Basingstoke
BSS,BSS,bga_wp,Bunessan Pier,56.319383,-6.248367,10,Sea end of pier,West side of village on SW side of Isle of Mull.  Look out for ADR traffic bet Glasgow & Tiree
BSW,BSW,bga_wp,Brecon SW,51.9125,-3.47385,780,A470/A4215 T junction,"4 Nml SW of Brecon just S of Libanus village, ridge to SE"
BT2,BT2,bga_wp,Bassenthwaite E,54.665,-3.188033,424,A591 T junction,"E side of lake on west facing ridge at High Side.  Caution, rugged terrain"
BTH,BTH,bga_wp,Bassenthwaite Lake NW,54.668233,-3.244867,265,A66/B5291,"T junction N end of lake between Keswick and Cockermouth.  Caution, rugged terrain to S and E"
BTL,BTL,bga_wp,Battle,50.912867,0.493,167,A2100 Br over Rail,"Just S of Station, SE side of town"
BTR,BTR,bga_wp,Ballater,57.047017,-3.036383,656,River / Road Bridge,"River Dee bridge SE of town, road joins town to B976"
