86,PAVA,msfs_airport,Chevak,61.5408325195312,-165.600891113281,53.0,02 20
87,VAK,msfs_airport,Chevak,61.5342597961426,-165.584259033203,48.0,15 33
88,4KA,msfs_airport,Tununak,60.5691337585449,-165.246154785156,52.0,16 34
89,PAOO,msfs_airport,Toksook Bay,60.5413360595703,-165.087188720703,61.0,34 16
90,POKA,msfs_airport,Tununak,60.5695266723633,-165.246276855469,57.0,16 34
91,PAMY,msfs_airport,Mekoryuk,60.3723907470703,-166.27018737793,53.0,24 06
101,PAUT,msfs_airport,Akutan,54.1446113586426,-165.604110717773,121.0,09 27
102,PAAM,msfs_airport,Driftwood Bay Air Force Station,53.971981048584,-166.857406616211,24.0,33 15
103,PADU,msfs_airport,Unalaska,53.8989448547363,-166.545028686523,18.0,31 13
104,KQA,msfs_airport,Akutan,54.1338996887207,-165.778381347656,0.0,E W
109,PAUA,msfs_airport,Cape Field At Fort Glenn,53.3769798278809,-167.892349243164,104.0,18L 36R 22R 04L 25 07
111,PAOT,msfs_airport,Ralph Wien Memorial,66.8848037719727,-162.59814453125,13.0,18 36 09 27
112,5QC,msfs_airport,Quartz Creek Kougarok,65.4059295654297,-164.655731201172,416.0,31 13
113,AK49,msfs_airport,Taylor,65.6792755126953,-164.798797607422,440.0,17 35
114,K29,msfs_airport,Council,64.8967437744141,-163.703506469727,94.0,28 10
115,PAWM,msfs_airport,White Mountain,64.6891937255859,-163.412750244141,244.0,33 15
116,2AK9,msfs_airport,Independence Creek,65.6734771728516,-162.464065551758,250.0,34 16
117,PADE,msfs_airport,Deering,66.0691070556641,-162.767059326172,23.0,12 30 21 03
118,PAGZ,msfs_airport,Granite Mountain As,65.4021301269531,-161.281478881836,1273.0,17 35
119,MOS,msfs_airport,Moses Point,64.6981811523437,-162.05729675293,14.0,25 07
129,AK26,msfs_airport,Solomon State Field,64.5606384277344,-164.442321777344,25.0,21 03
130,GLV,msfs_airport,Golovin,64.5438232421875,-163.038726806641,9.0,03 21
131,PAGL,msfs_airport,Golovin,64.5504608154297,-163.007171630859,53.0,03 21
132,PFEL,msfs_airport,Elim,64.6149749755859,-162.270523071289,143.0,01 19
133,WBB,msfs_airport,Stebbins,63.5159721374512,-162.27799987793,17.0,05 23
134,PAMK,msfs_airport,St. Michael,63.4900550842285,-162.110382080078,93.0,02 20
135,AUK,msfs_airport,Alakanuk,62.6788368225098,-164.650527954102,19.0,19 01
136,PAEM,msfs_airport,Emmonak,62.7861404418945,-164.490753173828,16.0,16 34
137,PAUK,msfs_airport,Alakanuk,62.6830558776855,-164.722198486328,22.0,16 34
138,KOT,msfs_airport,Kotlik,63.0304336547852,-163.532958984375,13.0,19 01
139,PFKO,msfs_airport,Kotlik,63.0305862426758,-163.532638549805,13.0,02 20
140,SXP,msfs_airport,Sheldon Point,62.5204162597656,-164.847640991211,16.0,20 02
141,PAMO,msfs_airport,Mountain Village,62.0947799682617,-163.682861328125,318.0,02 20
142,PASM,msfs_airport,St Mary's,62.0608291625977,-163.301834106445,306.0,17 35 06 24
143,0AK,msfs_airport,Pilot Station,61.9614791870117,-162.942352294922,463.0,08 26
159,IGT,msfs_airport,Nightmute,60.4692153930664,-164.704025268555,19.0,21 03
160,PAEW,msfs_airport,Newtok,60.9391403198242,-164.641250610352,13.0,33 15
161,MLL,msfs_airport,Marshall,61.8674621582031,-162.067901611328,110.0,11 29
162,PADM,msfs_airport,Marshall Don Hunter Sr,61.8641662597656,-162.026107788086,99.0,07 25
163,PARS,msfs_airport,Russian Mission,61.7748947143555,-161.319396972656,58.0,18 36 18R 36L
164,4A2,msfs_airport,Atmautluak,60.8678894042969,-162.274276733398,18.0,33 15
165,PFKA,msfs_airport,Kasigluk,60.8733367919922,-162.524307250977,38.0,17 35
166,PPIT,msfs_airport,Nunapitchuk,60.9059982299805,-162.440582275391,20.0,36 18
167,PABE,msfs_airport,Bethel,60.7785568237305,-161.837173461914,120.0,01R 19L 12 30 01L 19R
168,PANA,msfs_airport,Napakiak,60.6903305053711,-161.978500366211,16.0,16 34
169,PAPK,msfs_airport,Napaskiak,60.7029151916504,-161.778305053711,11.0,02 20
170,PFKW,msfs_airport,Kwethluk,60.7903327941895,-161.443695068359,25.0,18 36
171,Z13,msfs_airport,Akiachak,60.913818359375,-161.493377685547,28.0,01 19
172,PACK,msfs_airport,Chefornak,60.1367950439453,-164.279052734375,50.0,16 34
173,PAGG,msfs_airport,Kwigillingok,59.8755874633789,-163.168045043945,18.0,15 33
174,PAKI,msfs_airport,Kipnuk,59.9316101074219,-164.028106689453,19.0,17 35
175,A61,msfs_airport,Tuntutuliak,60.3511085510254,-162.65461730957,14.0,02 20
176,PADY,msfs_airport,Kongiganak,59.9616317749023,-162.880599975586,28.0,01 19
177,PAEE,msfs_airport,Eek,60.2136917114258,-162.043884277344,24.0,18 36
178,GNU,msfs_airport,Goodnews,59.1178588867188,-161.573669433594,18.0,06 24
179,PAQH,msfs_airport,Quinhagak,59.7550964355469,-161.845367431641,43.0,30 12
201,6AK1,msfs_airport,Platinum Mine,58.9117164611816,-161.713897705078,100.0,16 34
202,PAEH,msfs_airport,Cape Newenham LRRS,58.6481475830078,-162.063812255859,378.0,15 33
203,PAPM,msfs_airport,Platinum,59.0178298950195,-161.827194213867,17.0,32 14
207,PAKF,msfs_airport,False Pass,54.8478622436523,-163.407104492187,13.0,14 32
208,PACD,msfs_airport,Cold Bay,55.2059173583984,-162.726257324219,89.0,15 33 08 26
209,PAVC,msfs_airport,King Cove,55.116382598877,-162.266540527344,145.0,08 26
210,PACS,msfs_airport,Cape Sarichef,54.5824317932129,-164.914474487305,291.0,16 34
215,PAIK,msfs_airport,Bob Baker Memorial,66.9761810302734,-160.438598632813,163.0,07 25
216,PFNO,msfs_airport,Curtis Meml,66.8175277709961,-161.022247314453,48.0,06 24
217,8AK3,msfs_airport,Roland Norton Memorial Airstrip,66.7660446166992,-160.152770996094,360.0,21 03
218,PASK,msfs_airport,Selawik,66.6001434326172,-159.985748291016,13.0,09 27 04 22
219,PAFM,msfs_airport,Ambler,67.106201171875,-157.857147216797,269.0,28 10 01 19
220,PABL,msfs_airport,Buckland,65.9815521240234,-161.149139404297,28.0,29 11
221,HAY,msfs_airport,Haycock,65.2021484375,-161.157211303711,198.0,33 15
222,PAKK,msfs_airport,Koyuk Alfred Adams,64.9395294189453,-161.154281616211,156.0,01 19
223,PANU,msfs_airport,Nulato,64.7293319702148,-158.07421875,384.0,21 03
224,PFKU,msfs_airport,Koyukuk,64.8758087158203,-157.730438232422,149.0,07 25
235,PFSH,msfs_airport,Shaktoolik,64.3710784912109,-161.223968505859,21.0,15 33
236,PAUN,msfs_airport,Unalakleet,63.888500213623,-160.799118041992,23.0,15 33 09 27
237,PAKV,msfs_airport,Kaltag,64.3189849853516,-158.741302490234,175.0,03 21
238,K40,msfs_airport,Anvik,62.6562271118164,-160.205444335938,52.0,E W
239,PAGX,msfs_airport,Grayling,62.8920860290527,-160.066390991211,118.0,17 35
240,PAHX,msfs_airport,Shageluk,62.6923065185547,-159.569213867188,78.0,34 16
241,PANV,msfs_airport,Anvik,62.647331237793,-160.190063476562,293.0,17 35
242,PAHC,msfs_airport,Holy Cross,62.1883087158203,-159.774948120117,74.0,01 19
243,FLT,msfs_airport,Flat,62.4526519775391,-157.989074707031,309.0,08 26
244,PFCR,msfs_airport,Donlin Creek,62.0324783325195,-158.236404418945,598.0,29 11
255,PALG,msfs_airport,Kalskag,61.5359725952148,-160.345581054688,62.0,24 06
256,PANI,msfs_airport,Aniak,61.5814056396484,-159.545303344727,97.0,10 28
257,PFAK,msfs_airport,Akiak,60.9028968811035,-161.230590820313,40.0,21 03
258,TLT,msfs_airport,Tuluksak,61.087718963623,-160.923446655273,39.0,15 33
259,ZNC,msfs_airport,Nyac,60.981029510498,-159.993927001953,471.0,05 23
260,4AK8,msfs_airport,Tetlin,61.5363159179687,-158.738967895508,200.0,26 08
261,PACH,msfs_airport,Chuathbaluk,61.5790557861328,-159.215637207031,224.0,09 27
262,CJX,msfs_airport,Crooked Creek,61.8677978515625,-158.135025024414,180.0,31 13
263,A63,msfs_airport,Twin Hills,59.0745239257813,-160.275039672852,63.0,18 36
264,AK56,msfs_airport,Tikchik Lodge,59.9631614685059,-158.477233886719,304.0,NE SW
265,3Z8,msfs_airport,Golden Horn Lodge,59.7470397949219,-158.874725341797,91.0,SE NW
266,4AK7,msfs_airport,Aleknagik Mission School,59.2809219360352,-158.597198486328,150.0,03 21 28 10
267,5A8,msfs_airport,New Aleknagik,59.2825546264648,-158.617858886719,57.0,33 15
281,PATG,msfs_airport,Togiak,59.0535545349121,-160.396774291992,17.0,10 28 03 21
282,0Z3,msfs_airport,Shannons Pond,59.0534477233887,-158.583755493164,90.0,11 29
283,17Z,msfs_airport,Manokotak,58.9902381896973,-159.049896240234,42.0,19 01
284,93AK,msfs_airport,The Queens,58.8715476989746,-158.472244262695,25.0,05 23
285,AA15,msfs_airport,Shannons Pond,59.0589752197266,-158.577194213867,80.0,21 03
286,CLP,msfs_airport,Clarks Point,58.8336334228516,-158.529403686523,58.0,19 01
287,KKU,msfs_airport,Ekuk,58.8111953735352,-158.558837890625,30.0,20 02
288,PADL,msfs_airport,Dillingham,59.0446662902832,-158.505493164062,70.0,01 19
289,PAMB,msfs_airport,Manokotak,58.932056427002,-158.901885986328,93.0,21 03
290,PFCL,msfs_airport,Clarks Point,58.8336944580078,-158.529388427734,70.0,18 36
291,PAOC,msfs_airport,Portage Creek,58.9065246582031,-157.711166381836,103.0,19 01 10 28
292,PAPH,msfs_airport,Port Heiden,56.9591026306152,-158.633361816406,86.0,32 14 06 24
293,PAPN,msfs_airport,Pilot Point,57.580379486084,-157.571960449219,46.0,07 25
294,UGB,msfs_airport,Ugashik Bay,57.4253578186035,-157.739868164062,132.0,12 30
295,A79,msfs_airport,Chignik Lake,56.2554588317871,-158.77783203125,40.0,26 08
296,KCG,msfs_airport,Chignik Fisheries,56.3179206848145,-158.589508056641,16.0,23 05
297,KCL,msfs_airport,Chignik Lagoon,56.3109664916992,-158.534484863281,25.0,04 22
298,PAJC,msfs_airport,Chignik,56.3114624023438,-158.373229980469,14.0,02 20
317,AK33,msfs_airport,Herendeen Bay,55.8013954162598,-160.899261474609,20.0,23W 05W
318,PAAL,msfs_airport,Port Moller Air Force Station,56.0059852600098,-160.560791015625,20.0,20 02
319,PAOU,msfs_airport,Nelson Lagoon,56.0075378417969,-161.160369873047,12.0,08 26
320,Z52,msfs_airport,Johnsons Landing,56.0366859436035,-160.266204833984,130.0,28 10 02 20
321,36H,msfs_airport,Squaw Harbor,55.2333374023437,-160.552032470703,0.0,E W
322,PASD,msfs_airport,Sand Point,55.3136940002441,-160.521423339844,21.0,14 32
323,PAPE,msfs_airport,Perryville,55.9067268371582,-159.160827636719,25.0,02 20
331,DCK,msfs_airport,Dahl Creek,66.9425659179688,-156.891372680664,260.0,09 27
332,PABW,msfs_airport,Barrow Airport,67.0767059326172,-156.943817138672,626.0,36 18
333,PAGH,msfs_airport,Shungnak,66.8880844116211,-157.162414550781,189.0,10 28
334,PAOB,msfs_airport,Kobuk,66.9123306274414,-156.897338867188,139.0,27 09
335,2AK6,msfs_airport,Hog River,66.1761322021484,-155.684814453125,534.0,13 31
336,PAHL,msfs_airport,Huslia,65.6978607177734,-156.35139465332,214.0,21 03
337,PAHS,msfs_airport,Huslia,65.7027740478516,-156.378646850586,191.0,22 04
338,PAGA,msfs_airport,Edward G Pitka Sr,64.7361907958984,-156.934555053711,149.0,08 26
339,PAHU,msfs_airport,Hughes,66.0390853881836,-154.264694213867,298.0,18 36
340,PARY,msfs_airport,Ruby,64.7272262573242,-155.46989440918,653.0,03 21
351,1KC,msfs_airport,Kalakaket Creek As,64.424446105957,-156.843338012695,1598.0,10 28
352,KCR,msfs_airport,Colorado Creek,63.5677261352539,-155.989044189453,860.0,15 33
353,99AK,msfs_airport,Moore Creek,62.5990409851074,-157.151809692383,980.0,22 04
354,PATL,msfs_airport,Tatalina LRRS,62.8949127197266,-155.978012084961,912.0,17 35
355,PPCT,msfs_airport,Takotna,62.9929428100586,-156.029724121094,421.0,22 04
356,TCT,msfs_airport,Takotna,62.9929389953613,-156.029602050781,427.0,22 04
357,Z17,msfs_airport,Ophir,63.1459197998047,-156.528900146484,591.0,29 11
358,AK40,msfs_airport,Nixon Fork Mine,63.2291793823242,-154.760330200195,1510.0,18 36
359,MDR,msfs_airport,Medfra,63.1056594848633,-154.719848632813,432.0,03 21
360,PAMC,msfs_airport,Mc Grath,62.9527816772461,-155.607055664063,343.0,16 34 05 23
361,PAFS,msfs_airport,Nikolai,63.0185623168945,-154.358444213867,446.0,05 23
362,0AA4,msfs_airport,Farewell,62.5091857910156,-153.890625,1489.0,08 26 18 36
363,56AK,msfs_airport,Bechtol Field,62.5090866088867,-153.889739990234,1227.0,09 27
377,PASL,msfs_airport,Sleetmute,61.7005081176758,-157.16584777832,191.0,15 33
378,RDV,msfs_airport,Red Devil,61.7880554199219,-157.350250244141,180.0,28 10
379,SRV,msfs_airport,Stoney River 2,61.7897491455078,-156.588531494141,220.0,36 18
380,2AK,msfs_airport,Lime Village,61.359130859375,-155.440383911133,543.0,28 10
381,PASV,msfs_airport,Sparrevohn LRRS,61.0971145629883,-155.574813842773,1465.0,16 34
382,9Z8,msfs_airport,Levelock,59.127082824707,-156.859893798828,53.0,01 19
383,KEK,msfs_airport,Ekwok,59.3568420410156,-157.471145629883,130.0,02 20
384,KLL,msfs_airport,Levelock,59.1177139282227,-156.865234375,49.0,13 31 04 22
385,KNW,msfs_airport,New Stuyahok,59.4498596191406,-157.328338623047,304.0,16 34
386,PAJZ,msfs_airport,Koliganek,59.726749420166,-157.26025390625,254.0,09 27
387,PANW,msfs_airport,New Stuyahok,59.4515266418457,-157.373168945313,349.0,14 32
388,PAIG,msfs_airport,Igiugig,59.3240432739258,-155.901763916016,81.0,23 05
389,PANO,msfs_airport,Nondalton,59.9802284240723,-154.839172363281,309.0,02 20
390,4K0,msfs_airport,Pedro Bay,59.7969436645508,-154.129974365234,74.0,09 27
391,PAKX,msfs_airport,Wilder Runway Llc,60.1984786987305,-154.323043823242,272.0,06R 24L
392,TPO,msfs_airport,Port Alsworth,60.2043304443359,-154.318878173828,280.0,24R 06L 24L 06R
393,PABM,msfs_airport,Big Mountain,59.3612480163574,-155.258819580078,663.0,08 26
394,PAIL,msfs_airport,Iliamna,59.7555770874023,-154.917755126953,172.0,08 26 18 36
395,PFKK,msfs_airport,Kokhanok,59.4332885742187,-154.802597045898,110.0,07 25
415,4AK9,msfs_airport,Tibbetts,58.7315635681152,-157.015563964844,50.0,17 35
416,5NK,msfs_airport,Naknek,58.7346649169922,-157.025207519531,68.0,14 32 08 26
417,AK51,msfs_airport,Crystal Creek Lodge,58.6462936401367,-156.577758789062,0.0,12 30
418,PAKN,msfs_airport,King Salmon,58.6764945983887,-156.648696899414,65.0,12 30 18 36
419,PFWS,msfs_airport,South Naknek Nr2,58.7020835876465,-157.002578735352,151.0,13 31 05 23
420,5Z9,msfs_airport,Lake Brooks,58.5548439025879,-155.777389526367,36.0,E W
421,AK60,msfs_airport,Fort Jensen,57.8850975036621,-157.096817016602,240.0,25 07
422,PAII,msfs_airport,Egegik,58.1854858398437,-157.375427246094,83.0,12 30 21 03
423,PAKL,msfs_airport,Kulik Lake,58.9650039672852,-155.095611572266,717.0,07 25
424,9A8,msfs_airport,Ugashik,57.5234260559082,-157.39599609375,35.0,06 24
425,AA05,msfs_airport,Ugashik Narrows,57.5585327148437,-156.787689208984,20.0,13 31
426,AK96,msfs_airport,Bartletts,57.5164108276367,-157.385955810547,25.0,06 24
427,AK81,msfs_airport,Amook Bay,57.471492767334,-153.815368652344,0.0,N S
428,PAKY,msfs_airport,Karluk,57.5660552978516,-154.453796386719,141.0,10 28
429,PALB,msfs_airport,Larsen Bay,57.535083770752,-153.976669311523,79.0,04 22
430,PAKH,msfs_airport,Akhiok,56.9386901855469,-154.182556152344,41.0,22 04
447,1AK1,msfs_airport,Crevice Creek,67.3728713989258,-152.016082763672,840.0,32 14
448,PFAL,msfs_airport,Allakaket,66.5518341064453,-152.622161865234,439.0,05 23
449,PABT,msfs_airport,Bettles,66.913948059082,-151.529052734375,641.0,20 02
450,PACX,msfs_airport,Coldfoot,67.2521743774414,-150.203903198242,1041.0,20 02
451,PAPR,msfs_airport,Prospect Creek,66.8140563964844,-150.643615722656,1089.0,01 19
452,WSM,msfs_airport,Wiseman,67.4051055908203,-150.120880126953,1188.0,02 20
453,PAIM,msfs_airport,Indian Mountain LRRS,65.9927749633789,-153.703491210937,1111.0,24 06
454,PATA,msfs_airport,Calhoun Meml,65.1743927001953,-152.108108520508,236.0,25 07
455,PFMP,msfs_airport,Rampart Airport,65.5078964233398,-150.140838623047,293.0,11 29
456,80A,msfs_airport,American Creek,65.1039810180664,-151.177230834961,503.0,02 20
457,PAHE,msfs_airport,Healy Airport,65.0890045166016,-150.871917724609,685.0,20 02
458,PAML,msfs_airport,Manley Hot Springs,64.9879455566406,-150.647583007812,275.0,18 36 21 03
471,2K5,msfs_airport,Telida,63.3789863586426,-153.284210205078,625.0,20 02
472,PAMH,msfs_airport,Minchumina,63.8859710693359,-152.301834106445,676.0,03 21
473,5Z5,msfs_airport,Kantishna,63.5409851074219,-150.995086669922,1566.0,10 28
474,Z90,msfs_airport,Stampede,63.7512054443359,-150.330261230469,1843.0,15 33
475,8KA,msfs_airport,Tatitna,62.293285369873,-153.361953735352,1490.0,25 07
476,PAFL,msfs_airport,Tin Creek,62.5321197509766,-153.61279296875,1182.0,13 31
477,6AK,msfs_airport,Rainy Pass,62.0841445922852,-152.717529296875,1900.0,12 30
478,27AK,msfs_airport,Johnson Strip Yentna,61.9454002380371,-151.036972045898,185.0,11 29
479,33AK,msfs_airport,Nugget Bench,62.5172576904297,-150.945343017578,2010.0,01 19
480,3AK9,msfs_airport,River John Airport,61.9350547790527,-150.989639282227,25.0,27 09
481,PASW,msfs_airport,Skwentna,61.9661140441895,-151.195388793945,148.0,10 28
482,02AK,msfs_airport,Rustic Wilderness,61.8769073486328,-150.097640991211,190.0,16 34
483,0AA5,msfs_airport,Rangeview Airstrip,62.3127746582031,-150.335830688477,470.0,15 33
484,0AK3,msfs_airport,Parker Lake,62.0348243713379,-150.49104309082,250.0,13 31
485,21AK,msfs_airport,Montana Creek,62.0826110839844,-150.066925048828,250.0,17 35
486,3AK3,msfs_airport,Songlo Vista,62.5637664794922,-150.220504760742,825.0,16 34
487,45AA,msfs_airport,Davidson Strip,62.1628952026367,-150.539611816406,383.0,19 01
488,51AK,msfs_airport,Birch Creek Landing,62.2422866821289,-150.065811157227,400.0,16 34
489,81AK,msfs_airport,Mc Kinley Country,62.5676918029785,-150.236022949219,600.0,17 35
490,8AK5,msfs_airport,Fort Crosby Airport,62.5138893127441,-150.265274047852,650.0,16 34
491,AK19,msfs_airport,Carl's Landing,62.1727523803711,-150.06396484375,328.0,16 34
492,AK44,msfs_airport,Talkeetna Village Strip,62.3189353942871,-150.116149902344,346.0,34 16
493,AK8,msfs_airport,Christiansen Lake,62.3134117126465,-150.069351196289,400.0,14 32 04 22
494,PATK,msfs_airport,Talkeetna,62.3213729858398,-150.092712402344,360.0,01 19
519,1AK6,msfs_airport,Talachulitna River,61.8561401367187,-151.397979736328,282.0,25 07
520,1AK8,msfs_airport,Talaheim,61.6746711730957,-151.384872436523,610.0,15 33
521,PABG,msfs_airport,Beluga,61.1729621887207,-151.04541015625,77.0,09 27 01 19
522,0AK9,msfs_airport,Falcon Lake Strip,61.3325500488281,-150.059051513672,110.0,18 36
523,25AK,msfs_airport,Honeybee Lake Aero Park,61.7122383117676,-150.063323974609,200.0,16 34 05 23
524,36AK,msfs_airport,Flyway Farm Airstrip,61.3433380126953,-150.066635131836,150.0,25 07 16 34
525,3AK7,msfs_airport,Laub,61.7655792236328,-150.338897705078,100.0,12 30
526,44AK,msfs_airport,West Papoose Lake Airpark,61.533447265625,-150.102447509766,230.0,30 12
527,50AK,msfs_airport,Robin's Landing,61.3804588317871,-150.116256713867,95.0,17 35
528,64AK,msfs_airport,Carpentiers Strip,61.4399108886719,-150.026092529297,175.0,33 15
529,8AK6,msfs_airport,Little Susitna,61.3719444274902,-150.262222290039,70.0,17 35
530,AK08,msfs_airport,Thomas Strip,61.7899208068848,-150.106033325195,190.0,17 35
531,AK10,msfs_airport,Ak-10 Airstrip,61.7172241210937,-150.109451293945,210.0,15 33
532,AK14,msfs_airport,Turinsky Airstrip,61.3533325195312,-150.082504272461,100.0,09 27
533,AK34,msfs_airport,Kashwitna Lake,61.8353042602539,-150.079742431641,186.0,SE NW
534,AK36,msfs_airport,Point Mac,61.4360198974609,-150.122360229492,123.0,36 18
535,AK48,msfs_airport,Haggards Landing,61.5279998779297,-150.014663696289,150.0,09 27
536,AK57,msfs_airport,Long Lake,61.7256469726562,-150.091217041016,180.0,15W 33W
537,AK67,msfs_airport,Skid Marks,61.7386093139648,-150.072784423828,64.0,17 35
538,AK68,msfs_airport,Winter Park Airstrip,61.7202758789062,-150.054443359375,290.0,30 12
539,AK69,msfs_airport,Long Lake,61.7293167114258,-150.097671508789,200.0,16 34
540,AK72,msfs_airport,Jewell,61.705192565918,-150.599334716797,113.0,36 18
541,AK90,msfs_airport,Shirley Lake,61.7447204589844,-150.115463256836,185.0,34 16
542,MFN,msfs_airport,Minuteman Lake,61.7213134765625,-150.046875,295.0,09W 27W
543,PAUO,msfs_airport,Willow,61.7541885375977,-150.051742553711,206.0,13 31
544,0AA7,msfs_airport,Kalifonsky Meadows,60.4915390014648,-151.235260009766,65.0,17 35
545,2R3,msfs_airport,Island Lake,60.7044372558594,-151.311401367187,140.0,06W 24W
546,30AK,msfs_airport,Doyle Estates,60.502758026123,-151.260009765625,50.0,17 35
547,3AK4,msfs_airport,Johnson,60.6324882507324,-151.34001159668,102.0,08 26
548,52AK,msfs_airport,Basquo,60.5054969787598,-151.248352050781,63.0,17 35
549,5AK0,msfs_airport,Trading Bay Production,60.8155479431152,-151.798919677734,200.0,16 34
550,6AK3,msfs_airport,Butler Aviation,60.7294425964355,-151.278076171875,185.0,16 34
551,6Z1,msfs_airport,Arness Lake,60.6457290649414,-151.303741455078,110.0,04 22
552,70AK,msfs_airport,Bangerter Fld,60.5177764892578,-150.959716796875,250.0,04 22
553,75AK,msfs_airport,Henley,60.5930671691895,-151.32795715332,100.0,34 16
554,7AK3,msfs_airport,Gaede,60.4763717651367,-151.166107177734,115.0,34 16 01 19
555,8AK2,msfs_airport,Carty's Airstrip,60.7021484375,-151.293975830078,150.0,18 36
556,AA16,msfs_airport,Treasure Chest,60.6248092651367,-151.294494628906,125.0,16 34 20 02
557,AK73,msfs_airport,Mcgahan Industrial Airpark,60.7252731323242,-151.302230834961,150.0,08 26
558,PAEN,msfs_airport,Kenai Muni,60.5732803344727,-151.244827270508,96.0,02R 20L 02L 20R
559,PASX,msfs_airport,Soldotna,60.4751396179199,-151.039642333984,100.0,07 25
560,04AA,msfs_airport,Flying W Ranch,60.535831451416,-150.811386108398,250.0,17 35
561,06AA,msfs_airport,Twisted Sisters,60.5401382446289,-150.813613891602,260.0,17 35
562,1AK4,msfs_airport,Rotor Air,60.5241546630859,-150.753677368164,200.0,07 25
563,40AK,msfs_airport,Sterling Air Park,60.551212310791,-150.849029541016,275.0,26 08
564,53AK,msfs_airport,Lakewood Airstrip,60.5338592529297,-150.856460571289,299.0,21 03
565,6AK5,msfs_airport,Fire Island,61.1683349609375,-150.160552978516,55.0,16 34 13 31
566,7AK5,msfs_airport,Dahler Homestead,60.5035972595215,-150.935546875,300.0,04 22
